Unnamed: 0,index,plant,calendar_year,calendar_yeer_week,sloc,quantity,total_amount,product_id
84,84,1201,2022,20221031,3000,1,-156400,5c65b6aa438744eaa5ac7c1a78550cb3BAC28
85,85,1201,2022,20221031,3000,1,0,f679bb261c514dff907a840aa1e204cfHOG31
86,86,1201,2022,20221031,3000,1,0,9c40a60fa0a34a27affa0ce0a87e9e8bHOG35
87,87,1201,2022,20221031,3000,1,0,4219ddc2e4914e0098731e52a7922825HOG37
88,88,1201,2022,20221031,3000,1,0,86a0ce2dd9904541bc80fc7778a51995HOG28
89,89,1201,2022,20221031,3000,1,-312800,37eb486df3614b3a9b253cc6fda0d657HOG31
90,90,1201,2022,20221031,3000,1,156400,c0d7f79f509a4ffd9b0766f1a506741dHOG32
91,91,1201,2022,20221031,3000,1,156400,bd2a4d0b71be4135ba36861dfbcb929eHOG33
92,92,1201,2022,20221031,3000,1,-170000,b7e1e42997f64aa6836c2853c0fad1d1HOG35
93,93,1201,2022,20221031,3000,2,0,7d795f07c1be4e5aad0558a860825f85HOG36
94,94,1201,2022,20221031,3000,1,-340000,58bc5a49cfea4efd8032e7ab9fbf5968HOG37
95,95,1201,2022,20221031,3000,1,0,e13263a9479e40a38b6804590e7dc462DEN29
96,96,1201,2022,20221031,3000,1,-170000,1ca65a6902f34af9b7e4a9eac366a2dfHOG28
97,97,1201,2022,20221031,3000,1,-170000,b229a320d0f64720989f9c1202c20ed0HOG29
98,98,1201,2022,20221031,3000,1,-340000,16377c67760744e7ae8ebe349608368cHOG30
99,99,1201,2022,20221031,3000,1,0,6eda0d44a6234f709b21445ecf955455HOG31
100,100,1201,2022,20221031,3000,1,0,bee9e56be703457484d34b9d060e9617HOG32
101,101,1201,2022,20221031,3000,1,0,25ab546e88c4495a91dda2257c572f71HOG33
102,102,1201,2022,20221031,3000,1,-183600,480082c8f75843cba17c65e168a6b5e4HOG34
103,103,1201,2022,20221031,3000,1,-183600,d13bd4063ecb45bfaf187a241dd67df9HOG35
104,104,1201,2022,20221031,3000,1,-183600,932607e5827d4e9bb930e00386562aa0HOG37
105,105,1201,2022,20221031,#,2,978210,7f7ba2bcd25c4eff8b8cc20983f03a6fDEN37
106,106,1201,2022,20221031,3000,1,-190400,bb18186fc002438aac80a6b5de7ccc1eHOG30
107,107,1201,2022,20221031,3000,1,0,9b3a85acc69e4e0695ceed61a533dbe3HOG31
108,108,1201,2022,20221031,3000,1,0,e908ba90ae744413acccdca3ede2a0d2HOG32
109,109,1201,2022,20221031,3000,1,0,e122e2b4031a42a58cfce1b1b50e729cHOG34
110,110,1201,2022,20221031,3000,2,0,b27a5a620b084d27932de78c8ed123a7HOG35
111,111,1201,2022,20221031,3000,2,0,1527bcfd43204f1ba1d4fe32169e6f4aHOG37
112,112,1201,2022,20221031,3000,1,0,3b9d280fe9f6425ba0819314b02fa876HOG30
113,113,1201,2022,20221031,3000,2,170000,3c7a8bb4f08d427195be236ceb475090HOG31
114,114,1201,2022,20221031,3000,1,0,161a810467f64834b988d4952793ef43HOG33
115,115,1201,2022,20221031,3000,1,0,30348fc37a06428999d497e655d6be71HOG34
116,116,1201,2022,20221031,3000,1,-408000,bc15d04a2a3645feb68a8caa22660e91HOG35
117,117,1201,2022,20221031,3000,1,-204000,cac416d0670549deadea7fd04e50fda2HOG36
118,118,1201,2022,20221031,3000,1,-204000,cd8814870acc4e739cd0cd4cb9bc5ee9HOG37
119,119,1201,2022,20221031,3000,1,13600,46dc55f9b1964e188568ec255e0ec63dDEN30
120,120,1201,2022,20221031,3000,1,0,f7b65cea13f247028b491d3e5552eaa7DEN32
121,121,1201,2022,20221031,3000,1,0,e012f35724ff4698b95031c1f06b1465HOG28
122,122,1201,2022,20221031,3000,1,0,9553f5dd095b4906a35d1820486ac229HOG29
123,123,1201,2022,20221031,3000,1,-557600,2be01a5a139346f294e424d2780c9c78HOG30
124,124,1201,2022,20221031,3000,1,-557600,daf3aa13254d473b875ab8dbb874fe2aHOG31
125,125,1201,2022,20221031,3000,1,-557600,12b4a1757e5e4f67b0b837552fb0bd5aHOG32
126,126,1201,2022,20221031,3000,1,-557600,39fe77b456034704a811e693259e63b6HOG33
127,127,1201,2022,20221031,3000,1,0,0ea27ed4c22a442e9e72d3404e3fe6cdHOG36
128,128,1201,2022,20221031,3000,1,190400,0e9137f84e844f56a033e67b5e674f0fHOG37
129,129,1201,2022,20221031,3000,1,0,dec40636add64a2cad52e19a46397498TRG29
130,130,1201,2022,20221031,3000,1,0,1d8806e3f4b74845bcf1ba94c93e4aa0TRG30
131,131,1201,2022,20221031,3000,1,0,43363edaeb17461e812a53a0069ddc89TRG33
132,132,1201,2022,20221031,3000,1,-210800,f549cb0d8d6c46e4bc4c00be68f55346DEN34
133,133,1201,2022,20221031,3000,1,-210800,1841e9e5e6bd43c0a69d38430bc432dcDEN36
134,134,1201,2022,20221031,3000,1,-210800,a56d400646d5406ebececfc836e08f81DEN37
135,135,1201,2022,20221031,3000,1,0,334c155041c348168c52bcc94e7eb871HOG30
136,136,1201,2022,20221031,3000,1,0,1113907bf5694ae28c2fe50ed7f6b5e7HOG32
137,137,1201,2022,20221031,#,1,601367,fa220c4447f148659e9e0a592bc43162HOG33
138,138,1201,2022,20221031,3000,1,0,fa220c4447f148659e9e0a592bc43162HOG33
139,139,1201,2022,20221031,3000,2,0,ff23f77729f84028a6a0d7d46061eed4HOG34
140,140,1201,2022,20221031,3000,3,0,1d04f2a04a2448fd8e0a3ae0558d1ae1HOG35
141,141,1201,2022,20221031,3000,1,0,c3d09fe213d64f1b954126d6ab70da3cHOG36
142,142,1201,2022,20221031,3000,1,0,2bbc442743bc48c4a568b878a30cfc7cHOG37
143,143,1201,2022,20221031,3000,1,0,5c72a27c2058417cab104f70801216a3HOG30
144,144,1201,2022,20221031,3000,2,0,bc7aebadc90344b1b75334246732bb96HOG31
145,145,1201,2022,20221031,3000,2,0,58c831782afa46e2ad2ff5237d0bb6d1HOG33
146,146,1201,2022,20221031,3000,1,0,208db040659046ae96272e9d25b22757HOG34
147,147,1201,2022,20221031,3000,1,0,0358a7bed2dc461f9e6fbda7f64862e5HOG35
148,148,1201,2022,20221031,3000,1,0,17c57daecc5c41f2bce340f0badcd699HOG36
149,149,1201,2022,20221031,3000,1,0,6ad60eadf91f488cbd85b6f9bf4759ceHOG37
150,150,1201,2022,20221031,3000,1,0,2e21d57610a043e79ef397926a0876d6TRG29
151,151,1201,2022,20221031,3000,2,0,726448c78fb743e99e6461b767e0a0c8TRG31
152,152,1201,2022,20221031,3000,1,0,feafeaae0774414ab0b667298b55d7aeTRG32
153,153,1201,2022,20221031,3000,2,0,2e8086ff74604b36a6e130e6ca3aa761TRG33
154,154,1201,2022,20221031,3000,2,0,13793c0c92a946e68ece253b501cd689TRG34
155,155,1201,2022,20221031,3000,1,0,40686a6c32424884aa9a608e945e9d2dTRG35
156,156,1201,2022,20221031,3000,1,0,4819fe3a89b64e09ab20efb4b9ea5c41TRG37
157,157,1201,2022,20221031,3000,1,0,28de24e6b8cc4f3e8230a2289e160629DEN35
158,158,1201,2022,20221031,#,1,437858,7c2da7ea93884321a7cdac984843e0bcHOG31
159,159,1201,2022,20221031,3000,1,0,e2b6b364dfc64faa98d0a8b7e24f2f7dHOG37
160,160,1201,2022,20221031,3000,1,0,089fdaa123614fd7b1694a2e61cbaa09DEN28
161,161,1201,2022,20221031,3000,3,0,21198c0171c8461ab24701098c721f29DEN30
162,162,1201,2022,20221031,3000,1,0,92ea0d16f5e84378bf70cef2bb00dcf7DEN31
163,163,1201,2022,20221031,3000,1,0,c8e493d370d84708b7af16ab75c750cdDEN32
164,164,1201,2022,20221031,3000,1,0,760176bf26ad423da32906a39bb4d223DEN33
165,165,1201,2022,20221031,3000,1,233673,44677892683344a19ba7384456dd25f2DEN34
166,166,1201,2022,20221031,3000,1,0,65e025fbd01c4df09200ae60a549d775DEN36
167,167,1201,2022,20221031,3000,3,0,98e940aa77d14d8dbaa42cd7e11472b0DEN37
168,168,1201,2022,20221031,3000,1,0,8820f23c0e3e48c0bdbbf111232ac60cHOG29
169,169,1201,2022,20221031,3000,2,0,8c1cee56f59f49a5b813f50d26acfaa6HOG31
170,170,1201,2022,20221031,3000,3,0,32b9a6c4438a45f99d2f70477ffe63a5HOG33
171,171,1201,2022,20221031,3000,3,0,cf872fc00ee846f2ba762b223c3efe97HOG34
172,172,1201,2022,20221031,3000,1,0,f6050529f5aa4f9394e99445d6310617HOG35
173,173,1201,2022,20221031,3000,1,0,36c318bd60734d61ba662f56d94ae82bHOG36
174,174,1201,2022,20221031,3000,1,0,ebd37b8bed2c4d0ab7dde77c158ca86bHOG37
175,175,1201,2022,20221031,3000,1,0,d4f0c649c0dc41db9bd443790f5c3707TRG28
176,176,1201,2022,20221031,3000,1,0,efd0f4dec7f94d049657a3f3709b7da6TRG29
177,177,1201,2022,20221031,3000,3,0,fc0ad21098a34bc28734ad3c45bc8a9fTRG31
178,178,1201,2022,20221031,3000,1,0,39c1b7d4cd514340a16060c3f742cca8TRG32
179,179,1201,2022,20221031,3000,2,0,89583d583c194a5189c1bc8b74e9945bTRG33
180,180,1201,2022,20221031,3000,1,0,9b3893077eee4d0cb3b84946d5b0bd97TRG34
181,181,1201,2022,20221031,3000,1,0,6128a0ddcdb04152a3aafb0db3e2f9bcTRG35
182,182,1201,2022,20221031,3000,2,0,853da776cdf44699bfb38c19e631a122TRG36
183,183,1201,2022,20221031,3000,2,0,2a377d287856455ea7c141cf0f13efb8TRG37
184,184,1201,2022,20221031,3000,2,0,7965a9147b594bd198282fec7c26c565DEN28
185,185,1201,2022,20221031,3000,3,0,05f67eae72c8440d8696b39369ae9175DEN29
186,186,1201,2022,20221031,3000,1,0,9b40771e2a194fd4923d8321dd6b122cDEN31
187,187,1201,2022,20221031,3000,1,0,c62f4b30876942e4b90aaecbd18bb1adDEN32
188,188,1201,2022,20221031,3000,2,0,81344a28500d4919b0ecc4aeb4ebd3fdDEN33
189,189,1201,2022,20221031,3000,1,0,5d03d782d1e94381848aa8ebd029aa31DEN34
190,190,1201,2022,20221031,3000,1,0,7c4d0c6186e84d7292ae4bad9d1cea35DEN36
191,191,1201,2022,20221031,3000,2,0,d847c370e670495c961e9ae8cf223e41DEN37
192,192,1201,2022,20221031,#,1,2571700,af7eb88ee7f046e5a90ea51da9a13375DEN38
193,193,1201,2022,20221031,3000,1,0,af7eb88ee7f046e5a90ea51da9a13375DEN38
194,194,1201,2022,20221031,3000,2,0,3795ec7ab6c54fa4a6fdde335bad1e92DEN39
195,195,1201,2022,20221031,#,1,1389055,91cd2dd568284af2a0aa4a6f7288e977HOL37
196,196,1201,2022,20221031,#,2,1692830,4351a62117a74346b0d86f0eaa5bbde9HOL38
197,197,1201,2022,20221031,#,1,846415,40a643d776bc474a9933c8433b0a35f3HOL39
198,198,1201,2022,20221031,3000,1,0,412334f9b33d47ee9ffa36f817898a81DEN35
199,199,1201,2022,20221031,3000,2,0,80796b147d964175913d0cae049a8026DEN36
200,200,1201,2022,20221031,3000,2,0,003b89de101c4e70b783e5d4bbe74f49DEN37
201,201,1201,2022,20221031,3000,1,0,98b2b1133d134f83a73c681058426094DEN38
202,202,1201,2022,20221031,3000,1,0,dcaf234d53bd4bbdaafd64f56d9b84cfXNG35
203,203,1201,2022,20221031,3000,3,0,b443951beccd44469361cba133950e22XNG36
204,204,1201,2022,20221031,3000,1,0,5b4b53108cb04e19baa821a0566e4794XNG38
205,205,1201,2022,20221031,3000,1,0,55280077e5644ad790d523e4165e4b06XNG39
206,206,1201,2022,20221031,#,1,816000,42e0fe585d4645ad86b81ef92bb87378DEN43
207,207,1201,2022,20221031,#,1,816000,41e3bea3be094147a2faacd30cd80d8eDEN44
208,208,1201,2022,20221031,3000,1,0,2648b17cc9ca48d79d54a1f2a9679d76NAU38
209,209,1201,2022,20221031,3000,1,0,2bc6c7cbd12a4a75a2dfb19a82f22f64DEN39
210,210,1201,2022,20221031,3000,1,-200600,efa7b63366c54bf5847e46ecf03a6075DEN38
211,211,1201,2022,20221031,#,2,3354316,f8984175e6a14c4cb4a70668351888f0DEN39
212,212,1201,2022,20221031,#,3,3384174,62886ace8aa34cab9803229def760905DEN40
213,213,1201,2022,20221031,#,2,3367916,a8861b2a603143e2aa9305bbf57388baDEN41
214,214,1201,2022,20221031,3000,2,0,a8861b2a603143e2aa9305bbf57388baDEN41
215,215,1201,2022,20221031,#,1,2549258,4bd02fa5b6af492ebd96856eccd2d88aDEN42
216,216,1201,2022,20221031,3000,1,0,4bd02fa5b6af492ebd96856eccd2d88aDEN42
217,217,1201,2022,20221031,3000,2,-401200,63355a68bac241db8c3c87b0a6b21e14NAU43
218,218,1201,2022,20221031,3000,1,0,33a148ffd3004a05a9cf5a9daa0c9188DEN38
219,219,1201,2022,20221031,#,1,794487,4e1e9af57985419c9c2962eba5ea36caDEN40
220,220,1201,2022,20221031,#,1,794487,8103293671ce4c63894a14d4f041ee67DEN41
221,221,1201,2022,20221031,3000,1,0,8103293671ce4c63894a14d4f041ee67DEN41
222,222,1201,2022,20221031,3000,1,0,6b54ac823f2d478b87c7761a9188a116DEN42
223,223,1201,2022,20221031,3000,2,0,befd37f6f9d843a2a9f7b739a1e136a9DEN43
224,224,1201,2022,20221031,3000,3,149600,46d93638bb0b45a6a6166475907d859eDOO28
225,225,1201,2022,20221031,3000,3,149600,108406ce4da54af6ac51583e202ba93bDOO29
226,226,1201,2022,20221031,3000,1,0,c2db59629d22464fbb6c3955846c0ad9DOO30
227,227,1201,2022,20221031,3000,1,0,11903fc739774f719466954d51995dc6DOO34
228,228,1201,2022,20221031,3000,2,0,ad89628700dd423f8b8f3f8b5d35988bDOO36
229,229,1201,2022,20221031,3000,4,159800,b9da9f4399fc4aadb2e59f1c5d98c423DOO37
230,230,1201,2022,20221031,3000,1,0,9dfc9ab11a254970a9da7e0aef517014DOO39
231,231,1201,2022,20221031,3000,1,-299200,16506ab9c19340a0a736e629f23c8694XDG28
232,232,1201,2022,20221031,3000,2,173400,c80c20e3b42444eb8623ac5f6af2e00eDEN28
233,233,1201,2022,20221031,3000,3,-173400,b6371659566042ae944b492151b6c116DEN29
234,234,1201,2022,20221031,3000,1,0,5a8c92a6aa9a4d4d816d070db6f92a0cDEN30
235,235,1201,2022,20221031,3000,1,-149600,077616013c984e79a4342cbdbf16b2bdDEN31
236,236,1201,2022,20221031,3000,2,0,fb9f5281deee47278e1333ee61bf81b3NAU28
237,237,1201,2022,20221031,3000,3,0,504477bf02be44efb4eb4947f9265bf0NAU29
238,238,1201,2022,20221031,3000,2,0,135623390b9b41e2a4dfcbcffb63ba7fNAU36
239,239,1201,2022,20221031,3000,1,0,f73e0aa52ed04f66b33907fcead10b0dHOG28
240,240,1201,2022,20221031,3000,2,0,1f912aa9cdbd496891902dd66ec8ad0dHOG29
241,241,1201,2022,20221031,3000,1,0,ad2dac38a03d49d39ce93868305031daHOG30
242,242,1201,2022,20221031,3000,1,0,1df3519d2b004a318a732b8ec8e6dd2bHOG35
243,243,1201,2022,20221031,3000,1,0,61fc3c76b39d41ad9f947345aa4047d2HOG36
244,244,1201,2022,20221031,3000,2,0,c488ec9ca9c74c7fbbb4dc491cd93dc3HOG37
245,245,1201,2022,20221031,3000,2,-312800,72b52e7aeedc48bea88b90b9854e8b74DEN28
246,246,1201,2022,20221031,3000,3,-156400,76184c1d82e14ff69cf528ab854d81faDEN29
247,247,1201,2022,20221031,3000,2,-156400,b02f66a5ce9f42a4a12e15f995a41512DEN30
248,248,1201,2022,20221031,3000,1,156400,89baab237dfc4569a85856df240fe412DEN31
249,249,1201,2022,20221031,3000,1,-156400,32c576f6de394e44a92842a1e09a33a1DEN33
250,250,1201,2022,20221031,3000,1,0,c3df09ff5082414ea57f16554a53dfa6DEN35
251,251,1201,2022,20221031,3000,1,0,609f4f6b4fb44a1ea9ce2580e4532ab0DEN36
252,252,1201,2022,20221031,3000,1,0,9f6a6f9f7da84f58bcbfdcabd6867323XDG28
253,253,1201,2022,20221031,3000,1,0,79db5930bec64553b299baa4d767e8ebXDG29
254,254,1201,2022,20221031,3000,1,0,8c114e41bf504f18b21ea8716213b09bXDG35
255,255,1201,2022,20221031,3000,3,153000,92f29e8d1927429a8fe86bd8b37de2d7DEN28
256,256,1201,2022,20221031,3000,2,-153000,ace5391ad61448b8867f6e4d50a22d12DEN29
257,257,1201,2022,20221031,3000,2,0,f1b5952f302a4587b252a5a66a7a6bd7DEN30
258,258,1201,2022,20221031,3000,1,0,ace736bb0b8d4a2ea6ee27f5a0f82540DEN35
259,259,1201,2022,20221031,3000,1,-153000,11b2a5d93e4147a28018df4f8e0aed97XAM31
260,260,1201,2022,20221031,3000,2,0,65bcd59c3f3943db83e2b51387c162caDEN28
261,261,1201,2022,20221031,3000,3,0,012f8da328254579af93258fce682146DEN29
262,262,1201,2022,20221031,3000,1,0,0e1d2809b4ef4a56896bab7fb7d831cbDEN30
263,263,1201,2022,20221031,3000,1,0,d21f2dc29f7a4b96be111a2b0398cb4dDEN31
264,264,1201,2022,20221031,3000,1,0,6346ce366bb649e6b0dc3dd528c2af6bXNH28
265,265,1201,2022,20221031,3000,3,0,80b3a51f7edf4d7da8fe92c1941e6c98XNH29
266,266,1201,2022,20221031,3000,2,0,673ed2226b004137aea8ed41de6ede3cXNH31
267,267,1201,2022,20221031,3000,1,0,bc851bf82b064080821d522aaa7a693aDOO31
268,268,1201,2022,20221031,3000,1,159800,daecc5aab40849b7ba698c59148259bcREU29
269,269,1201,2022,20221031,3000,3,0,9dfb25e443084f91ae6bf3d83dfb9b4aXAM29
270,270,1201,2022,20221031,3000,5,0,aee6d38a871b4fb2936a6735c3c9d14eXAM30
271,271,1201,2022,20221031,3000,1,0,bce66c2d3b08463298177b151a502a84XAM35
272,272,1201,2022,20221031,3000,1,0,86685c5af14d463e9bbb62f1c716d0daXAM36
273,273,1201,2022,20221031,3000,1,0,c8c74d8104d2416c8d571f99a716e2f9HOG37
274,274,1201,2022,20221031,3000,1,0,b0e57c7d22b8482faf46ea46128db02aXDG28
275,275,1201,2022,20221031,3000,1,0,9ca271fe93364689bb08722d3b68f29dXDG29
276,276,1201,2022,20221031,3000,1,0,17ba0105a3cb4d83b0d022957b39ca58XDG30
277,277,1201,2022,20221031,3000,1,0,6bfbc7aa5259497d8a15b01f2e6353e0XDG34
278,278,1201,2022,20221031,3000,1,0,4169356acd8b4934be2687c7d0790499XDG37
279,279,1201,2022,20221031,3000,2,0,28124b4d94874f3592b6132916e8891aDEN34
280,280,1201,2022,20221031,3000,3,0,f64c81ba32d6457a95237f1c7c068ca2XNH34
281,281,1201,2022,20221031,3000,1,159800,64565c79ebe54638b4eafdd25c513e0eCAM28
282,282,1201,2022,20221031,3000,1,-159800,a434665d924e452a9c1b5c6427ee2c93CAM29
283,283,1201,2022,20221031,3000,1,0,fa527f7dc2da4370855c74756b06a64bCAM30
284,284,1201,2022,20221031,3000,4,0,d7bbf02ba5f34ea8b2f7eb8821759357DOO28
285,285,1201,2022,20221031,3000,2,190276,9bce3a69675d449485a1bf043e113902DOO29
286,286,1201,2022,20221031,3000,3,180200,f07d2a82899843009c5f008c75a4d3c1DOO31
287,287,1201,2022,20221031,3000,1,170000,78bc6606664d49debce5a759b6f8f338DOO34
288,288,1201,2022,20221031,3000,2,0,b05cb2c167b44a57810883d76ee88f16DOO35
289,289,1201,2022,20221031,#,1,843076,47351bdab1c5411487edfbd885d6577eDEN28
290,290,1201,2022,20221031,#,3,1550028,5961c7f6021343928513f332ea7ff007DEN30
291,291,1201,2022,20221031,3000,2,10076,d7d4f6807702424ba52389f5dc5039e5XAM31
292,292,1201,2022,20221031,3000,2,190276,e5201ceaab7243138ec19e7486a4c9c3XAM32
293,293,1201,2022,20221031,3000,1,0,0439c93d680b410a990327895bfb003cDEN29
