Unnamed: 0,index,plant,calendar_year,calendar_yeer_week,sloc,quantity,total_amount,product_id
127,127,1201,2022,20221130,3000,1,0,c3d09fe213d64f1b954126d6ab70da3cHOG36
128,128,1201,2022,20221130,3000,1,0,2bbc442743bc48c4a568b878a30cfc7cHOG37
129,129,1201,2022,20221130,3000,1,0,5c72a27c2058417cab104f70801216a3HOG30
130,130,1201,2022,20221130,3000,2,0,bc7aebadc90344b1b75334246732bb96HOG31
131,131,1201,2022,20221130,3000,1,0,208db040659046ae96272e9d25b22757HOG34
132,132,1201,2022,20221130,3000,1,0,0358a7bed2dc461f9e6fbda7f64862e5HOG35
133,133,1201,2022,20221130,3000,1,0,17c57daecc5c41f2bce340f0badcd699HOG36
134,134,1201,2022,20221130,3000,1,0,6ad60eadf91f488cbd85b6f9bf4759ceHOG37
135,135,1201,2022,20221130,3000,1,0,2e21d57610a043e79ef397926a0876d6TRG29
136,136,1201,2022,20221130,3000,1,0,726448c78fb743e99e6461b767e0a0c8TRG31
137,137,1201,2022,20221130,3000,2,0,2e8086ff74604b36a6e130e6ca3aa761TRG33
138,138,1201,2022,20221130,3000,2,0,13793c0c92a946e68ece253b501cd689TRG34
139,139,1201,2022,20221130,3000,1,0,40686a6c32424884aa9a608e945e9d2dTRG35
140,140,1201,2022,20221130,3000,1,0,4819fe3a89b64e09ab20efb4b9ea5c41TRG37
141,141,1201,2022,20221130,3000,1,0,28de24e6b8cc4f3e8230a2289e160629DEN35
142,142,1201,2022,20221130,3000,1,0,e2b6b364dfc64faa98d0a8b7e24f2f7dHOG37
143,143,1201,2022,20221130,3000,1,0,089fdaa123614fd7b1694a2e61cbaa09DEN28
144,144,1201,2022,20221130,3000,3,0,21198c0171c8461ab24701098c721f29DEN30
145,145,1201,2022,20221130,3000,1,0,92ea0d16f5e84378bf70cef2bb00dcf7DEN31
146,146,1201,2022,20221130,3000,1,0,760176bf26ad423da32906a39bb4d223DEN33
147,147,1201,2022,20221130,3000,1,0,65e025fbd01c4df09200ae60a549d775DEN36
148,148,1201,2022,20221130,3000,3,0,98e940aa77d14d8dbaa42cd7e11472b0DEN37
149,149,1201,2022,20221130,3000,1,0,8820f23c0e3e48c0bdbbf111232ac60cHOG29
150,150,1201,2022,20221130,3000,1,0,8c1cee56f59f49a5b813f50d26acfaa6HOG31
151,151,1201,2022,20221130,3000,3,0,32b9a6c4438a45f99d2f70477ffe63a5HOG33
152,152,1201,2022,20221130,3000,3,0,cf872fc00ee846f2ba762b223c3efe97HOG34
153,153,1201,2022,20221130,3000,1,0,f6050529f5aa4f9394e99445d6310617HOG35
154,154,1201,2022,20221130,3000,1,0,36c318bd60734d61ba662f56d94ae82bHOG36
155,155,1201,2022,20221130,3000,1,0,ebd37b8bed2c4d0ab7dde77c158ca86bHOG37
156,156,1201,2022,20221130,3000,1,0,d4f0c649c0dc41db9bd443790f5c3707TRG28
157,157,1201,2022,20221130,3000,1,0,6afb4d602e20449d865cb14c6e4bce82TRG30
158,158,1201,2022,20221130,3000,3,0,fc0ad21098a34bc28734ad3c45bc8a9fTRG31
159,159,1201,2022,20221130,3000,1,0,39c1b7d4cd514340a16060c3f742cca8TRG32
160,160,1201,2022,20221130,3000,1,0,9b3893077eee4d0cb3b84946d5b0bd97TRG34
161,161,1201,2022,20221130,3000,1,0,6128a0ddcdb04152a3aafb0db3e2f9bcTRG35
162,162,1201,2022,20221130,3000,2,0,853da776cdf44699bfb38c19e631a122TRG36
163,163,1201,2022,20221130,3000,2,0,2a377d287856455ea7c141cf0f13efb8TRG37
164,164,1201,2022,20221130,3000,2,0,7965a9147b594bd198282fec7c26c565DEN28
165,165,1201,2022,20221130,3000,2,0,05f67eae72c8440d8696b39369ae9175DEN29
166,166,1201,2022,20221130,3000,1,0,9b40771e2a194fd4923d8321dd6b122cDEN31
167,167,1201,2022,20221130,3000,1,0,7c4d0c6186e84d7292ae4bad9d1cea35DEN36
168,168,1201,2022,20221130,3000,3,0,5ecf45959ea1492abd306447306c4017DEN30
169,169,1201,2022,20221130,3000,3,0,0dd6654c6b86411abf654f16e55f41f5DEN31
170,170,1201,2022,20221130,3000,3,0,9f8ffaa54a4e46aebe6a8b33ae9f04a5DEN32
171,171,1201,2022,20221130,3000,3,0,d0bdbcbdb2ef4db3aa5e9aeaa752d00fDEN33
172,172,1201,2022,20221130,3000,3,0,fdb5f55e34704de184cac80c192eb712DEN34
173,173,1201,2022,20221130,3000,2,0,3537bbc22a8b4a94b40d324e6ddf4531DEN35
174,174,1201,2022,20221130,3000,1,0,3c4062401dd248b18980f6c0e07b6ab3HOG29
175,175,1201,2022,20221130,3000,3,0,6cca1a385b0a48a69b30873e5bd9035aHOG30
176,176,1201,2022,20221130,3000,2,0,c1a519780f2f4ddca18fc523a0e57376HOG31
177,177,1201,2022,20221130,3000,2,0,bca6d62d5b8a44608771c412a38b0411HOG32
178,178,1201,2022,20221130,3000,2,0,ad20a1a1369e402d95cb959fb8dcbf83HOG33
179,179,1201,2022,20221130,3000,3,0,4ac55c7e93054618875ba6e6c37af1b8HOG34
180,180,1201,2022,20221130,3000,3,0,907304a9c8b5451982b0795ec9b77428HOG35
181,181,1201,2022,20221130,3000,1,0,be274f684d2e41658680d9f3f1339aa4HOG36
182,182,1201,2022,20221130,3000,1,0,930b3a6f7dcc4279ad94cb5de7e2e4d3HOG37
183,183,1201,2022,20221130,3000,2,0,b712b2846aa84c99ae5d92541ab4643fHOL28
184,184,1201,2022,20221130,3000,2,0,49d42f3c0858475fb5458d07ea4c4cc2HOL29
185,185,1201,2022,20221130,3000,3,0,b71d6618a59b42469568ea7ee682668bHOL30
186,186,1201,2022,20221130,3000,3,0,a69142bcca8a47449c991ccbda36e831HOL31
187,187,1201,2022,20221130,3000,3,0,ef040b4481dc4867aae1657f99a9dd1cHOL32
188,188,1201,2022,20221130,3000,3,0,00b29e11cb574500b2f289cea86738e6HOL33
189,189,1201,2022,20221130,3000,3,0,2f798aeda8c14316b06c81e69b2dfd24HOL34
190,190,1201,2022,20221130,3000,3,0,cb61f1505ca6413da03b654e90f2e192HOL35
191,191,1201,2022,20221130,3000,2,0,c1f9f9b3095f45d6810189a520fd3696HOL36
192,192,1201,2022,20221130,3000,2,0,adafd93721e94bb79c563ff1105d6abaHOL37
193,193,1201,2022,20221130,3000,4,0,451180d6166341b590b20e6158aaabbcHOG30
194,194,1201,2022,20221130,3000,4,0,53c38e53519b44dd8f62c06c7682809cHOG31
195,195,1201,2022,20221130,3000,4,0,4e7f3c4480a144d6bf905433060e41deHOG32
196,196,1201,2022,20221130,3000,4,0,7e313794449545dcbb20d0caee7017d7HOG33
197,197,1201,2022,20221130,3000,4,0,d0c4e29960ae4cdc96b22dde17e049b8HOG34
198,198,1201,2022,20221130,3000,3,0,2424d1bcbfb34ece982a6ba98edee46fHOG35
199,199,1201,2022,20221130,3000,2,0,def8b4dca2eb400ea4f99a8e2d75c504TRG28
200,200,1201,2022,20221130,3000,2,0,7ea6dee510384cd29475e178f7a7f0c1TRG29
201,201,1201,2022,20221130,3000,3,0,92fb513f21b343d08ebbcc9dff6431afTRG30
202,202,1201,2022,20221130,3000,4,0,c23a96af5c73452487a73f6ebfe0dc66TRG31
203,203,1201,2022,20221130,3000,4,0,e30fafc1dfa341cf90bb660af6241c09TRG32
204,204,1201,2022,20221130,3000,4,0,fe4b7f09f07f4227b75a882d5fee1f92TRG33
205,205,1201,2022,20221130,3000,4,0,ebf8224c60264341b2e6859090eccf01TRG34
206,206,1201,2022,20221130,3000,2,0,182da579d2724a818682d78bda7a88feTRG35
207,207,1201,2022,20221130,3000,2,0,17853bd79cfc47db93b95b165862e5fdTRG36
208,208,1201,2022,20221130,3000,2,0,925daa76cc2b4562a9e73a7c90cdf4e3TRG37
209,209,1201,2022,20221130,3000,1,0,ee7ee57564b04f1e9c4bd1add5e97bddXDG29
210,210,1201,2022,20221130,3000,2,0,7a1129afa7c744458aef2705db90e853XDG30
211,211,1201,2022,20221130,3000,4,0,8c2c6a0d221a4d908ca11714bcf6993dXDG31
212,212,1201,2022,20221130,3000,4,0,e6a6b23beffa4142b273d6d447cd04b9XDG32
213,213,1201,2022,20221130,3000,4,0,86a1c85435e54e8cb7c84c66a97f69fbXDG33
214,214,1201,2022,20221130,3000,4,0,73cc9344ac284e1ebf94d8d2151e7780XDG34
215,215,1201,2022,20221130,3000,3,0,8bdb15218e3b4d66a463ad84fb50447cXDG35
216,216,1201,2022,20221130,3000,2,0,00673e727797429a883c8765ab1d82a0XDG36
217,217,1201,2022,20221130,3000,2,0,faad3433dd7d4ab78228639706e57d54XDG37
218,218,1201,2022,20221130,3000,2,0,e75555f5fc404398aaee9dd572f954a6HOG24
219,219,1201,2022,20221130,3000,2,0,b065622283374e1dab58d94195940fb5HOG25
220,220,1201,2022,20221130,3000,4,0,bc34e7271903430594def60aaf8cdffdHOG26
221,221,1201,2022,20221130,3000,4,0,5e55f95dd7cc443ca4e3011ce2f39e32HOG27
222,222,1201,2022,20221130,3000,1,0,955166fe398941f8b3739f58d2e5fe82HOG29
223,223,1201,2022,20221130,3000,2,0,c042e964903c4664bceb276c3ea34aceHOG30
224,224,1201,2022,20221130,3000,2,0,a23f98980b0f42e6b96de0bbbcb25c7cTRG26
225,225,1201,2022,20221130,3000,2,0,d847c370e670495c961e9ae8cf223e41DEN37
226,226,1201,2022,20221130,3000,1,0,af7eb88ee7f046e5a90ea51da9a13375DEN38
227,227,1201,2022,20221130,3000,2,0,3795ec7ab6c54fa4a6fdde335bad1e92DEN39
228,228,1201,2022,20221130,3000,1,0,91cd2dd568284af2a0aa4a6f7288e977HOL37
229,229,1201,2022,20221130,3000,2,0,4351a62117a74346b0d86f0eaa5bbde9HOL38
230,230,1201,2022,20221130,3000,1,0,40a643d776bc474a9933c8433b0a35f3HOL39
231,231,1201,2022,20221130,3000,1,0,412334f9b33d47ee9ffa36f817898a81DEN35
232,232,1201,2022,20221130,3000,1,0,80796b147d964175913d0cae049a8026DEN36
233,233,1201,2022,20221130,3000,2,0,003b89de101c4e70b783e5d4bbe74f49DEN37
234,234,1201,2022,20221130,3000,1,0,98b2b1133d134f83a73c681058426094DEN38
235,235,1201,2022,20221130,3000,1,0,dcaf234d53bd4bbdaafd64f56d9b84cfXNG35
236,236,1201,2022,20221130,3000,1,0,55280077e5644ad790d523e4165e4b06XNG39
237,237,1201,2022,20221130,3000,1,0,42e0fe585d4645ad86b81ef92bb87378DEN43
238,238,1201,2022,20221130,3000,1,0,41e3bea3be094147a2faacd30cd80d8eDEN44
239,239,1201,2022,20221130,3000,1,0,2bc6c7cbd12a4a75a2dfb19a82f22f64DEN39
240,240,1201,2022,20221130,3000,2,0,f8984175e6a14c4cb4a70668351888f0DEN39
241,241,1201,2022,20221130,3000,3,0,62886ace8aa34cab9803229def760905DEN40
242,242,1201,2022,20221130,3000,4,0,a8861b2a603143e2aa9305bbf57388baDEN41
243,243,1201,2022,20221130,3000,2,0,4bd02fa5b6af492ebd96856eccd2d88aDEN42
244,244,1201,2022,20221130,3000,2,-401200,63355a68bac241db8c3c87b0a6b21e14NAU43
245,245,1201,2022,20221130,3000,1,0,33a148ffd3004a05a9cf5a9daa0c9188DEN38
246,246,1201,2022,20221130,3000,1,0,4e1e9af57985419c9c2962eba5ea36caDEN40
247,247,1201,2022,20221130,3000,2,0,8103293671ce4c63894a14d4f041ee67DEN41
248,248,1201,2022,20221130,3000,1,0,6b54ac823f2d478b87c7761a9188a116DEN42
249,249,1201,2022,20221130,3000,2,0,befd37f6f9d843a2a9f7b739a1e136a9DEN43
250,250,1201,2022,20221130,3000,2,-10200,c80c20e3b42444eb8623ac5f6af2e00eDEN28
251,251,1201,2022,20221130,3000,3,-357000,b6371659566042ae944b492151b6c116DEN29
252,252,1201,2022,20221130,3000,1,-183600,5a8c92a6aa9a4d4d816d070db6f92a0cDEN30
253,253,1201,2022,20221130,3000,1,-149600,077616013c984e79a4342cbdbf16b2bdDEN31
254,254,1201,2022,20221130,3000,2,0,fb9f5281deee47278e1333ee61bf81b3NAU28
255,255,1201,2022,20221130,3000,3,0,504477bf02be44efb4eb4947f9265bf0NAU29
256,256,1201,2022,20221130,3000,1,0,135623390b9b41e2a4dfcbcffb63ba7fNAU36
257,257,1201,2022,20221130,3000,1,0,f73e0aa52ed04f66b33907fcead10b0dHOG28
258,258,1201,2022,20221130,3000,2,0,1f912aa9cdbd496891902dd66ec8ad0dHOG29
259,259,1201,2022,20221130,3000,1,0,ad2dac38a03d49d39ce93868305031daHOG30
260,260,1201,2022,20221130,3000,1,0,1df3519d2b004a318a732b8ec8e6dd2bHOG35
261,261,1201,2022,20221130,3000,1,0,61fc3c76b39d41ad9f947345aa4047d2HOG36
262,262,1201,2022,20221130,3000,2,0,c488ec9ca9c74c7fbbb4dc491cd93dc3HOG37
263,263,1201,2022,20221130,3000,2,-312800,72b52e7aeedc48bea88b90b9854e8b74DEN28
264,264,1201,2022,20221130,3000,3,-156400,76184c1d82e14ff69cf528ab854d81faDEN29
265,265,1201,2022,20221130,3000,2,-156400,b02f66a5ce9f42a4a12e15f995a41512DEN30
266,266,1201,2022,20221130,3000,1,-156400,32c576f6de394e44a92842a1e09a33a1DEN33
267,267,1201,2022,20221130,3000,1,0,c3df09ff5082414ea57f16554a53dfa6DEN35
268,268,1201,2022,20221130,3000,1,0,609f4f6b4fb44a1ea9ce2580e4532ab0DEN36
269,269,1201,2022,20221130,3000,1,0,9f6a6f9f7da84f58bcbfdcabd6867323XDG28
270,270,1201,2022,20221130,3000,1,0,79db5930bec64553b299baa4d767e8ebXDG29
271,271,1201,2022,20221130,3000,1,0,8c114e41bf504f18b21ea8716213b09bXDG35
272,272,1201,2022,20221130,3000,3,153000,92f29e8d1927429a8fe86bd8b37de2d7DEN28
273,273,1201,2022,20221130,3000,2,-153000,ace5391ad61448b8867f6e4d50a22d12DEN29
274,274,1201,2022,20221130,3000,2,0,f1b5952f302a4587b252a5a66a7a6bd7DEN30
275,275,1201,2022,20221130,3000,1,0,ace736bb0b8d4a2ea6ee27f5a0f82540DEN35
276,276,1201,2022,20221130,3000,1,-153000,11b2a5d93e4147a28018df4f8e0aed97XAM31
277,277,1201,2022,20221130,3000,2,0,65bcd59c3f3943db83e2b51387c162caDEN28
278,278,1201,2022,20221130,3000,3,0,012f8da328254579af93258fce682146DEN29
279,279,1201,2022,20221130,3000,1,0,0e1d2809b4ef4a56896bab7fb7d831cbDEN30
280,280,1201,2022,20221130,3000,1,0,d21f2dc29f7a4b96be111a2b0398cb4dDEN31
281,281,1201,2022,20221130,3000,1,0,6346ce366bb649e6b0dc3dd528c2af6bXNH28
282,282,1201,2022,20221130,3000,3,0,80b3a51f7edf4d7da8fe92c1941e6c98XNH29
283,283,1201,2022,20221130,3000,2,0,673ed2226b004137aea8ed41de6ede3cXNH31
284,284,1201,2022,20221130,3000,1,0,bc851bf82b064080821d522aaa7a693aDOO31
285,285,1201,2022,20221130,3000,1,159800,daecc5aab40849b7ba698c59148259bcREU29
286,286,1201,2022,20221130,3000,3,-190276,9dfb25e443084f91ae6bf3d83dfb9b4aXAM29
287,287,1201,2022,20221130,3000,5,-380552,aee6d38a871b4fb2936a6735c3c9d14eXAM30
288,288,1201,2022,20221130,3000,1,-200291,bce66c2d3b08463298177b151a502a84XAM35
289,289,1201,2022,20221130,3000,1,0,b0e57c7d22b8482faf46ea46128db02aXDG28
290,290,1201,2022,20221130,#,1,366891,9ca271fe93364689bb08722d3b68f29dXDG29
291,291,1201,2022,20221130,3000,1,0,17ba0105a3cb4d83b0d022957b39ca58XDG30
292,292,1201,2022,20221130,#,1,611505,6bfbc7aa5259497d8a15b01f2e6353e0XDG34
