Unnamed: 0,index,plant,calendar_year,calendar_yeer_week,sloc,quantity,total_amount,product_id
52,52,1201,2022,20220831,3000,2,0,e961db4816cd46d1a4e591c8caec9ce2HOG29
53,53,1201,2022,20220831,3000,2,0,b9590fe4bfd84a958781e4e283f57342HOG30
54,54,1201,2022,20220831,3000,2,0,731ab5792d434d0f955df86450acd495HOG31
55,55,1201,2022,20220831,3000,1,0,2b628649ca1b4ac0ae3e4fe5e9059361HOG32
56,56,1201,2022,20220831,#,1,602550,2debce09e34a4e54a9a6f377e1e3aa23XDG26
57,57,1201,2022,20220831,#,1,622050,f71f3c1026d2474d8083e8789b3dd840XDG28
58,58,1201,2022,20220831,#,1,414700,de5bdb44c6154dcf931af41a89167192XDG30
59,59,1201,2022,20220831,#,1,414700,9cf1eacfdf994a7eaa4d56f7564e003aXDG31
60,60,1201,2022,20220831,#,1,622050,99270701202042eaadb9e1fda9fc03e0XDG32
61,61,1201,2022,20220831,#,1,622050,8ec2084ec889457da0aa2c7956f3e639XDG33
62,62,1201,2022,20220831,3000,1,0,100e28b3a4b04295858377a6a4a006edHOG25
63,63,1201,2022,20220831,3000,1,0,4e82be354cd34941a63580aeb5668153HOG28
64,64,1201,2022,20220831,3000,1,0,394a2b8278cb4942ae02991131d25c4fHOG32
65,65,1201,2022,20220831,3000,2,-440700,58646b714bc74af79e89539889794180HOG34
66,66,1201,2022,20220831,3000,2,-220350,1bbd17d0f4c1400397447bd2d8d239e8HOG35
67,67,1201,2022,20220831,3000,2,0,b49e6edf5bb249c88ee8cd1acb060e5bTIM24
68,68,1201,2022,20220831,3000,1,0,113665f7787a4ff99825590ca6a5abefTIM29
69,69,1201,2022,20220831,3000,1,0,1af68a3dcfb74b70b8ef82a5b6448a51TIM30
70,70,1201,2022,20220831,3000,2,-207350,71ab0a0d740e4056a517964be3d11f6bTIM31
71,71,1201,2022,20220831,3000,2,207350,3ce0fcc282ed4d7a869a8fa5cc7ee651TIM33
72,72,1201,2022,20220831,3000,2,661050,234bdc826dec487d84fe40a1a369860fTIM34
73,73,1201,2022,20220831,3000,3,220350,fddf40941e8b46bb9903877a0077309bTIM35
74,74,1201,2022,20220831,3000,1,0,42966571d6be45379ff239857c09f592HOG28
75,75,1201,2022,20220831,3000,1,0,ca3ea7368690428eacadba2dd469b78cHOG29
76,76,1201,2022,20220831,3000,1,312800,f7064c8f4b58447d99307e9b76fda322HOG30
77,77,1201,2022,20220831,3000,2,-156400,47db89b5afcb40eba414e11429b8ea62HOG31
78,78,1201,2022,20220831,3000,1,0,f30564dcc00a40039074f1c1dc2b8c84HOG32
79,79,1201,2022,20220831,3000,1,0,925575e56d4444bb84f7fc159608f7b4HOG33
80,80,1201,2022,20220831,3000,1,0,854412ee04f74543891bbbbd2731c8f7HOG34
81,81,1201,2022,20220831,3000,1,0,f7a5913ac98044b684846dae239d7570HOG35
82,82,1201,2022,20220831,3000,1,0,b63d71faca7c4c9bb118154aa494134eHOG36
83,83,1201,2022,20220831,3000,1,0,23dc5808096c4266a205df060de26845HOG37
84,84,1201,2022,20220831,3000,1,-156400,5c65b6aa438744eaa5ac7c1a78550cb3BAC28
85,85,1201,2022,20220831,3000,2,0,0ea9d75d20274895a6a362f6537f07c4BAC31
86,86,1201,2022,20220831,3000,1,0,16afbb90e7374f459a20a81400ada793HOG30
87,87,1201,2022,20220831,3000,1,-156400,4f79bc6d874f4b2ea5f00f17ce771f6cHOG31
88,88,1201,2022,20220831,3000,1,0,f679bb261c514dff907a840aa1e204cfHOG31
89,89,1201,2022,20220831,3000,1,0,9c40a60fa0a34a27affa0ce0a87e9e8bHOG35
90,90,1201,2022,20220831,3000,1,0,4219ddc2e4914e0098731e52a7922825HOG37
91,91,1201,2022,20220831,3000,1,0,86a0ce2dd9904541bc80fc7778a51995HOG28
92,92,1201,2022,20220831,3000,1,-312800,37eb486df3614b3a9b253cc6fda0d657HOG31
93,93,1201,2022,20220831,3000,1,156400,c0d7f79f509a4ffd9b0766f1a506741dHOG32
94,94,1201,2022,20220831,3000,1,156400,bd2a4d0b71be4135ba36861dfbcb929eHOG33
95,95,1201,2022,20220831,3000,1,-170000,b7e1e42997f64aa6836c2853c0fad1d1HOG35
96,96,1201,2022,20220831,3000,2,0,7d795f07c1be4e5aad0558a860825f85HOG36
97,97,1201,2022,20220831,3000,1,-340000,58bc5a49cfea4efd8032e7ab9fbf5968HOG37
98,98,1201,2022,20220831,3000,1,0,e13263a9479e40a38b6804590e7dc462DEN29
99,99,1201,2022,20220831,3000,1,-170000,1ca65a6902f34af9b7e4a9eac366a2dfHOG28
100,100,1201,2022,20220831,3000,1,-170000,b229a320d0f64720989f9c1202c20ed0HOG29
101,101,1201,2022,20220831,3000,1,-340000,16377c67760744e7ae8ebe349608368cHOG30
102,102,1201,2022,20220831,3000,1,0,6eda0d44a6234f709b21445ecf955455HOG31
103,103,1201,2022,20220831,3000,1,0,bee9e56be703457484d34b9d060e9617HOG32
104,104,1201,2022,20220831,3000,1,0,25ab546e88c4495a91dda2257c572f71HOG33
105,105,1201,2022,20220831,3000,1,-183600,480082c8f75843cba17c65e168a6b5e4HOG34
106,106,1201,2022,20220831,3000,1,-183600,d13bd4063ecb45bfaf187a241dd67df9HOG35
107,107,1201,2022,20220831,3000,1,-183600,932607e5827d4e9bb930e00386562aa0HOG37
108,108,1201,2022,20220831,3000,1,0,9d76d50d075f48c9a3b09baef4b4f599DEN35
109,109,1201,2022,20220831,3000,1,0,af2bd48e6f1042548c5a2ab61b183979DEN36
110,110,1201,2022,20220831,3000,1,-190400,bb18186fc002438aac80a6b5de7ccc1eHOG30
111,111,1201,2022,20220831,3000,1,0,9b3a85acc69e4e0695ceed61a533dbe3HOG31
112,112,1201,2022,20220831,3000,2,0,e908ba90ae744413acccdca3ede2a0d2HOG32
113,113,1201,2022,20220831,3000,1,0,2307330cf8b241d6b7c4ebc1676961b4HOG33
114,114,1201,2022,20220831,3000,1,0,e122e2b4031a42a58cfce1b1b50e729cHOG34
115,115,1201,2022,20220831,3000,2,0,b27a5a620b084d27932de78c8ed123a7HOG35
116,116,1201,2022,20220831,3000,2,0,1527bcfd43204f1ba1d4fe32169e6f4aHOG37
117,117,1201,2022,20220831,3000,1,0,48004df650ab4c9595affbc3321145f5HOG28
118,118,1201,2022,20220831,3000,2,0,3b9d280fe9f6425ba0819314b02fa876HOG30
119,119,1201,2022,20220831,3000,2,170000,3c7a8bb4f08d427195be236ceb475090HOG31
120,120,1201,2022,20220831,3000,1,0,161a810467f64834b988d4952793ef43HOG33
121,121,1201,2022,20220831,3000,1,0,30348fc37a06428999d497e655d6be71HOG34
122,122,1201,2022,20220831,3000,2,-408000,bc15d04a2a3645feb68a8caa22660e91HOG35
123,123,1201,2022,20220831,3000,1,-204000,cac416d0670549deadea7fd04e50fda2HOG36
124,124,1201,2022,20220831,3000,1,-204000,cd8814870acc4e739cd0cd4cb9bc5ee9HOG37
125,125,1201,2022,20220831,3000,2,13600,46dc55f9b1964e188568ec255e0ec63dDEN30
126,126,1201,2022,20220831,3000,1,0,f7b65cea13f247028b491d3e5552eaa7DEN32
127,127,1201,2022,20220831,3000,1,0,e012f35724ff4698b95031c1f06b1465HOG28
128,128,1201,2022,20220831,3000,1,0,9553f5dd095b4906a35d1820486ac229HOG29
129,129,1201,2022,20220831,3000,1,-557600,2be01a5a139346f294e424d2780c9c78HOG30
130,130,1201,2022,20220831,3000,1,-557600,daf3aa13254d473b875ab8dbb874fe2aHOG31
131,131,1201,2022,20220831,3000,1,-557600,12b4a1757e5e4f67b0b837552fb0bd5aHOG32
132,132,1201,2022,20220831,3000,1,-557600,39fe77b456034704a811e693259e63b6HOG33
133,133,1201,2022,20220831,3000,1,0,0ea27ed4c22a442e9e72d3404e3fe6cdHOG36
134,134,1201,2022,20220831,3000,1,190400,0e9137f84e844f56a033e67b5e674f0fHOG37
135,135,1201,2022,20220831,3000,1,0,dec40636add64a2cad52e19a46397498TRG29
136,136,1201,2022,20220831,3000,1,0,1d8806e3f4b74845bcf1ba94c93e4aa0TRG30
137,137,1201,2022,20220831,3000,1,0,43363edaeb17461e812a53a0069ddc89TRG33
138,138,1201,2022,20220831,3000,1,0,0b5f335d90ae4cefb06511f90a5ce4b1DEN28
139,139,1201,2022,20220831,3000,1,-210800,f549cb0d8d6c46e4bc4c00be68f55346DEN34
140,140,1201,2022,20220831,3000,1,-210800,1841e9e5e6bd43c0a69d38430bc432dcDEN36
141,141,1201,2022,20220831,3000,1,-210800,a56d400646d5406ebececfc836e08f81DEN37
142,142,1201,2022,20220831,3000,1,0,334c155041c348168c52bcc94e7eb871HOG30
143,143,1201,2022,20220831,3000,1,0,8f9e6e0d567343e69553d218bc3015bdHOG31
144,144,1201,2022,20220831,3000,1,0,1113907bf5694ae28c2fe50ed7f6b5e7HOG32
145,145,1201,2022,20220831,3000,1,0,fa220c4447f148659e9e0a592bc43162HOG33
146,146,1201,2022,20220831,3000,2,0,ff23f77729f84028a6a0d7d46061eed4HOG34
147,147,1201,2022,20220831,3000,3,0,1d04f2a04a2448fd8e0a3ae0558d1ae1HOG35
148,148,1201,2022,20220831,3000,1,0,c3d09fe213d64f1b954126d6ab70da3cHOG36
149,149,1201,2022,20220831,3000,1,0,2bbc442743bc48c4a568b878a30cfc7cHOG37
150,150,1201,2022,20220831,3000,1,0,1b9e90fa334544ce9830f14fe84d0250TRG28
151,151,1201,2022,20220831,3000,1,0,651c8487d81c4ac6b75443e349e91576HOG28
152,152,1201,2022,20220831,3000,1,0,ae12da1eaab94966b37ef68aa0fad619HOG29
153,153,1201,2022,20220831,3000,2,0,5c72a27c2058417cab104f70801216a3HOG30
154,154,1201,2022,20220831,3000,2,0,bc7aebadc90344b1b75334246732bb96HOG31
155,155,1201,2022,20220831,3000,2,0,0b788d1f19bd448d89d804bb7c9386d2HOG32
156,156,1201,2022,20220831,3000,2,0,58c831782afa46e2ad2ff5237d0bb6d1HOG33
157,157,1201,2022,20220831,3000,2,0,208db040659046ae96272e9d25b22757HOG34
158,158,1201,2022,20220831,3000,1,0,0358a7bed2dc461f9e6fbda7f64862e5HOG35
159,159,1201,2022,20220831,3000,1,0,17c57daecc5c41f2bce340f0badcd699HOG36
160,160,1201,2022,20220831,3000,1,0,6ad60eadf91f488cbd85b6f9bf4759ceHOG37
161,161,1201,2022,20220831,3000,1,0,9c88ad01e8b7403790cfd2129cb2ce24TRG28
162,162,1201,2022,20220831,3000,1,0,2e21d57610a043e79ef397926a0876d6TRG29
163,163,1201,2022,20220831,3000,2,0,2b60efb9f1d34845a11e21f409c03a0fTRG30
164,164,1201,2022,20220831,3000,2,0,726448c78fb743e99e6461b767e0a0c8TRG31
165,165,1201,2022,20220831,3000,2,0,feafeaae0774414ab0b667298b55d7aeTRG32
166,166,1201,2022,20220831,3000,2,0,2e8086ff74604b36a6e130e6ca3aa761TRG33
167,167,1201,2022,20220831,3000,1,0,13793c0c92a946e68ece253b501cd689TRG34
168,168,1201,2022,20220831,3000,1,0,40686a6c32424884aa9a608e945e9d2dTRG35
169,169,1201,2022,20220831,3000,1,0,ace5190e6ef9451aa4b2f6c7c3435136TRG36
170,170,1201,2022,20220831,3000,1,0,4819fe3a89b64e09ab20efb4b9ea5c41TRG37
171,171,1201,2022,20220831,3000,1,0,28de24e6b8cc4f3e8230a2289e160629DEN35
172,172,1201,2022,20220831,3000,1,0,244438c9d2da410fad7b744fb54ebdabDEN37
173,173,1201,2022,20220831,3000,1,0,42df1501ea49474ba38b4abecd76d4ecHOG35
174,174,1201,2022,20220831,3000,1,0,e2b6b364dfc64faa98d0a8b7e24f2f7dHOG37
175,175,1201,2022,20220831,3000,1,0,cb76dd1bacca4f75b0167e76a4231b64DEN29
176,176,1201,2022,20220831,3000,1,0,21198c0171c8461ab24701098c721f29DEN30
177,177,1201,2022,20220831,3000,1,0,c8e493d370d84708b7af16ab75c750cdDEN32
178,178,1201,2022,20220831,3000,1,0,44677892683344a19ba7384456dd25f2DEN34
179,179,1201,2022,20220831,3000,2,0,65e025fbd01c4df09200ae60a549d775DEN36
180,180,1201,2022,20220831,3000,1,0,98e940aa77d14d8dbaa42cd7e11472b0DEN37
181,181,1201,2022,20220831,3000,1,0,58c74f6bfcaf40948165b41a7fcdd194HOG30
182,182,1201,2022,20220831,3000,1,0,8c1cee56f59f49a5b813f50d26acfaa6HOG31
183,183,1201,2022,20220831,3000,2,0,307eeb2dd31e49fda0d9a8e1e3483bb1HOG32
184,184,1201,2022,20220831,3000,2,0,32b9a6c4438a45f99d2f70477ffe63a5HOG33
185,185,1201,2022,20220831,3000,1,0,cf872fc00ee846f2ba762b223c3efe97HOG34
186,186,1201,2022,20220831,3000,2,0,f6050529f5aa4f9394e99445d6310617HOG35
187,187,1201,2022,20220831,3000,1,0,d4f0c649c0dc41db9bd443790f5c3707TRG28
188,188,1201,2022,20220831,3000,1,0,6afb4d602e20449d865cb14c6e4bce82TRG30
189,189,1201,2022,20220831,3000,4,0,fc0ad21098a34bc28734ad3c45bc8a9fTRG31
190,190,1201,2022,20220831,3000,3,0,39c1b7d4cd514340a16060c3f742cca8TRG32
191,191,1201,2022,20220831,3000,1,0,89583d583c194a5189c1bc8b74e9945bTRG33
192,192,1201,2022,20220831,3000,2,0,6128a0ddcdb04152a3aafb0db3e2f9bcTRG35
193,193,1201,2022,20220831,3000,2,0,853da776cdf44699bfb38c19e631a122TRG36
194,194,1201,2022,20220831,3000,2,0,2a377d287856455ea7c141cf0f13efb8TRG37
195,195,1201,2022,20220831,3000,2,0,7965a9147b594bd198282fec7c26c565DEN28
196,196,1201,2022,20220831,3000,3,0,05f67eae72c8440d8696b39369ae9175DEN29
197,197,1201,2022,20220831,3000,2,0,4aab3cf4f37b4c64acd713d440378b98DEN30
198,198,1201,2022,20220831,3000,4,0,9b40771e2a194fd4923d8321dd6b122cDEN31
199,199,1201,2022,20220831,3000,4,0,c62f4b30876942e4b90aaecbd18bb1adDEN32
200,200,1201,2022,20220831,3000,2,0,81344a28500d4919b0ecc4aeb4ebd3fdDEN33
201,201,1201,2022,20220831,3000,4,0,5d03d782d1e94381848aa8ebd029aa31DEN34
202,202,1201,2022,20220831,3000,3,0,9836611a93554e9d86a378e6574ee293DEN35
203,203,1201,2022,20220831,3000,1,0,7c4d0c6186e84d7292ae4bad9d1cea35DEN36
204,204,1201,2022,20220831,3000,2,0,444451e3003840f6a68db815ae60ef89DEN37
205,205,1201,2022,20220831,3000,1,0,345f17e98a384db081c3f7fb106c727bHOL36
206,206,1201,2022,20220831,3000,1,0,4351a62117a74346b0d86f0eaa5bbde9HOL38
207,207,1201,2022,20220831,#,2,1400800,7bac0afa7d4542368ee0f488de32b96fDEN38
208,208,1201,2022,20220831,#,2,1360000,2648b17cc9ca48d79d54a1f2a9679d76NAU38
209,209,1201,2022,20220831,#,2,2176000,506898dee0d54f71ad0f140e6ff2a2a6NAU39
210,210,1201,2022,20220831,3000,1,0,2bc6c7cbd12a4a75a2dfb19a82f22f64DEN39
211,211,1201,2022,20220831,3000,1,-200600,efa7b63366c54bf5847e46ecf03a6075DEN38
212,212,1201,2022,20220831,3000,1,0,62886ace8aa34cab9803229def760905DEN40
213,213,1201,2022,20220831,3000,2,0,a8861b2a603143e2aa9305bbf57388baDEN41
214,214,1201,2022,20220831,3000,1,0,4bd02fa5b6af492ebd96856eccd2d88aDEN42
215,215,1201,2022,20220831,3000,1,0,e911e63b4c854c41a65319a9d79aee0aNAU41
216,216,1201,2022,20220831,3000,1,0,f29993f5d63a4b6484a662f3707d7b78NAU42
217,217,1201,2022,20220831,3000,2,-401200,63355a68bac241db8c3c87b0a6b21e14NAU43
218,218,1201,2022,20220831,3000,1,0,cbf3dca7993848e7a20ed497bd952da3DEN40
219,219,1201,2022,20220831,3000,1,0,33a148ffd3004a05a9cf5a9daa0c9188DEN38
220,220,1201,2022,20220831,3000,1,0,8103293671ce4c63894a14d4f041ee67DEN41
221,221,1201,2022,20220831,3000,2,0,6b54ac823f2d478b87c7761a9188a116DEN42
222,222,1201,2022,20220831,3000,2,0,befd37f6f9d843a2a9f7b739a1e136a9DEN43
223,223,1201,2022,20220831,3000,3,149600,46d93638bb0b45a6a6166475907d859eDOO28
224,224,1201,2022,20220831,3000,3,149600,108406ce4da54af6ac51583e202ba93bDOO29
225,225,1201,2022,20220831,3000,3,0,c2db59629d22464fbb6c3955846c0ad9DOO30
226,226,1201,2022,20220831,3000,1,0,11903fc739774f719466954d51995dc6DOO34
227,227,1201,2022,20220831,3000,1,0,65a98c5d7c0e4a0cb8a32e42bf4b1c59DOO35
228,228,1201,2022,20220831,3000,2,0,ad89628700dd423f8b8f3f8b5d35988bDOO36
229,229,1201,2022,20220831,3000,4,159800,b9da9f4399fc4aadb2e59f1c5d98c423DOO37
230,230,1201,2022,20220831,3000,1,0,bd59abf2471c471797ed95332cbe9b00DOO38
231,231,1201,2022,20220831,3000,1,0,9dfc9ab11a254970a9da7e0aef517014DOO39
232,232,1201,2022,20220831,3000,2,-299200,16506ab9c19340a0a736e629f23c8694XDG28
233,233,1201,2022,20220831,3000,1,0,4f769fa754664e03963a21ebefba9024XDG37
234,234,1201,2022,20220831,3000,2,173400,c80c20e3b42444eb8623ac5f6af2e00eDEN28
235,235,1201,2022,20220831,3000,3,-173400,b6371659566042ae944b492151b6c116DEN29
236,236,1201,2022,20220831,3000,1,0,5a8c92a6aa9a4d4d816d070db6f92a0cDEN30
237,237,1201,2022,20220831,3000,1,-149600,077616013c984e79a4342cbdbf16b2bdDEN31
238,238,1201,2022,20220831,#,1,173400,5c83b7c03bc34c6aa41e0292b0d0ab8dDOO30
239,239,1201,2022,20220831,#,3,550800,0cefd0fd17c94da8b3fc659c2fcb1a5dDOO37
240,240,1201,2022,20220831,3000,2,0,fb9f5281deee47278e1333ee61bf81b3NAU28
241,241,1201,2022,20220831,3000,3,0,504477bf02be44efb4eb4947f9265bf0NAU29
242,242,1201,2022,20220831,3000,2,0,135623390b9b41e2a4dfcbcffb63ba7fNAU36
243,243,1201,2022,20220831,3000,2,0,1f912aa9cdbd496891902dd66ec8ad0dHOG29
244,244,1201,2022,20220831,3000,1,0,ad2dac38a03d49d39ce93868305031daHOG30
245,245,1201,2022,20220831,3000,1,0,1df3519d2b004a318a732b8ec8e6dd2bHOG35
246,246,1201,2022,20220831,3000,1,0,61fc3c76b39d41ad9f947345aa4047d2HOG36
247,247,1201,2022,20220831,3000,2,0,c488ec9ca9c74c7fbbb4dc491cd93dc3HOG37
248,248,1201,2022,20220831,#,2,782000,72b52e7aeedc48bea88b90b9854e8b74DEN28
249,249,1201,2022,20220831,3000,3,-156400,76184c1d82e14ff69cf528ab854d81faDEN29
250,250,1201,2022,20220831,3000,2,-156400,b02f66a5ce9f42a4a12e15f995a41512DEN30
251,251,1201,2022,20220831,3000,1,156400,89baab237dfc4569a85856df240fe412DEN31
252,252,1201,2022,20220831,3000,1,-156400,32c576f6de394e44a92842a1e09a33a1DEN33
253,253,1201,2022,20220831,3000,1,0,c3df09ff5082414ea57f16554a53dfa6DEN35
254,254,1201,2022,20220831,3000,1,0,609f4f6b4fb44a1ea9ce2580e4532ab0DEN36
255,255,1201,2022,20220831,3000,1,0,9f6a6f9f7da84f58bcbfdcabd6867323XDG28
256,256,1201,2022,20220831,3000,1,0,79db5930bec64553b299baa4d767e8ebXDG29
257,257,1201,2022,20220831,3000,1,0,8c114e41bf504f18b21ea8716213b09bXDG35
258,258,1201,2022,20220831,3000,3,153000,92f29e8d1927429a8fe86bd8b37de2d7DEN28
259,259,1201,2022,20220831,3000,2,-153000,ace5391ad61448b8867f6e4d50a22d12DEN29
260,260,1201,2022,20220831,3000,2,0,f1b5952f302a4587b252a5a66a7a6bd7DEN30
261,261,1201,2022,20220831,3000,1,0,ace736bb0b8d4a2ea6ee27f5a0f82540DEN35
262,262,1201,2022,20220831,3000,1,-153000,11b2a5d93e4147a28018df4f8e0aed97XAM31
263,263,1201,2022,20220831,3000,2,0,65bcd59c3f3943db83e2b51387c162caDEN28
264,264,1201,2022,20220831,3000,3,0,012f8da328254579af93258fce682146DEN29
265,265,1201,2022,20220831,3000,1,0,0e1d2809b4ef4a56896bab7fb7d831cbDEN30
266,266,1201,2022,20220831,3000,2,0,d21f2dc29f7a4b96be111a2b0398cb4dDEN31
267,267,1201,2022,20220831,3000,2,0,6346ce366bb649e6b0dc3dd528c2af6bXNH28
268,268,1201,2022,20220831,3000,3,0,80b3a51f7edf4d7da8fe92c1941e6c98XNH29
269,269,1201,2022,20220831,3000,2,0,673ed2226b004137aea8ed41de6ede3cXNH31
270,270,1201,2022,20220831,3000,1,0,bc851bf82b064080821d522aaa7a693aDOO31
271,271,1201,2022,20220831,3000,1,0,2cfc43f166cc4069b133ad3b8e09b428DOO36
272,272,1201,2022,20220831,3000,1,159800,3830c53a600247b5a7aa48df48465437REU28
273,273,1201,2022,20220831,3000,1,159800,daecc5aab40849b7ba698c59148259bcREU29
274,274,1201,2022,20220831,3000,1,0,b09431d834874aa2b16fc21eff454f59REU30
275,275,1201,2022,20220831,3000,1,-319600,f0c0ce39790b44cea2c7f707766564d4REU33
276,276,1201,2022,20220831,3000,3,0,9dfb25e443084f91ae6bf3d83dfb9b4aXAM29
277,277,1201,2022,20220831,3000,5,0,aee6d38a871b4fb2936a6735c3c9d14eXAM30
278,278,1201,2022,20220831,3000,2,0,3d8c9c83fefd438eab5690337793017aXAM33
279,279,1201,2022,20220831,3000,1,0,bce66c2d3b08463298177b151a502a84XAM35
280,280,1201,2022,20220831,3000,1,0,86685c5af14d463e9bbb62f1c716d0daXAM36
281,281,1201,2022,20220831,3000,1,0,75e0e404bccc4f9a89025215e107434bHOG28
282,282,1201,2022,20220831,#,1,200600,a9ed03d66f2c42d88faf3305bda31040HOG35
283,283,1201,2022,20220831,#,1,754800,c8c74d8104d2416c8d571f99a716e2f9HOG37
284,284,1201,2022,20220831,3000,1,0,b0e57c7d22b8482faf46ea46128db02aXDG28
285,285,1201,2022,20220831,3000,1,0,9ca271fe93364689bb08722d3b68f29dXDG29
286,286,1201,2022,20220831,3000,1,0,17ba0105a3cb4d83b0d022957b39ca58XDG30
287,287,1201,2022,20220831,3000,2,0,6bfbc7aa5259497d8a15b01f2e6353e0XDG34
288,288,1201,2022,20220831,3000,1,0,4169356acd8b4934be2687c7d0790499XDG37
289,289,1201,2022,20220831,#,3,850000,28124b4d94874f3592b6132916e8891aDEN34
290,290,1201,2022,20220831,#,1,170000,84c7dc6c69dd498db058df795fa8fcf7DEN36
291,291,1201,2022,20220831,#,3,850000,f64c81ba32d6457a95237f1c7c068ca2XNH34
292,292,1201,2022,20220831,#,1,510000,5a1f3f7cc50347beb6b887d93280aff3XNH36
