month,week,site,branch_id,channel_id,distribution_channel,distribution_channel_code,sold_quantity,cost_price,net_price,customer_id,product_id
2022009,202238,1161,1100,CHTT,Bán lẻ,FP,1,34717,51000,cba1f74a7,49bc3134c1b844719a03e9f2cfb6983cXAM23
2022009,202235,1504,1500,CHTT,Bán lẻ,FP,1,116836,172000,41fd17be1,c9c70d80189c4fdfb9ff8479c1e3e89fDOO35
2022009,202237,1413,1400,CHTT,Bán lẻ,FP,1,323804,476000,9d665de8f,13fb4a1d9cfd49318955511dc2121109REU41
2022009,202238,1249,1200,CHTT,Bán lẻ,FP,1,206967,304000,5fbf565bc,ee9f5a1c51be460a93dac6ae255e449eVAG34
2022009,202237,1626,1600,CHTT,Bán lẻ,FP,1,233673,344000,59c7c8560,c27665ca3e1645d1b2b07211eeb209f5XMN42
2022009,202237,1511,1500,CHTT,Bán lẻ,FP,1,64093,94000,b8d51499a,6e72e53aa4dc4534b36ceee23f4b6c79XNH40
2022009,202238,1107,1100,CHTT,Bán lẻ,FP,1,50073,74000,e0322cb28,82aaef06121c4709adcf172f2a82ef71VAG32
2022009,202236,1632,1600,CHTT,Bán lẻ,FP,1,23368,34000,2229073d6,f0a6d3c8eb884dd2838018485a1d521cTRG25
2022009,202239,1207,1200,CHTT,Bán lẻ,FP,1,193615,285000,d27d18a3a,78ec78cae47d4398b6a9035c83b27cf0HOG31
2022009,202236,1207,1200,CHTT,Bán lẻ,FP,1,653616,961000,d27d18a3a,be488f806f004fbb94771cdb00c43330HOG38
2022009,202236,1126,1100,CHTT,Bán lẻ,FP,1,223658,329000,4aa7f3162,ecb095c8441449e1942a1f7c1cb6c747HOG33
2022009,202239,1126,1100,CHTT,Bán lẻ,FP,1,524095,771000,4aa7f3162,46e1a37a24bb41dabcfc8097730d26edTRG37
2022009,202235,1527,1500,CHTT,Bán lẻ,FP,1,190276,280000,9699c344c,31f5c96a929c4d77b03d1118301ae544XNH30
2022009,202238,1172,1100,CHTT,Bán lẻ,FP,1,123513,182000,5151c2e6a,82a2f207c4034ea7aff515907a8b3cb3XNH38
2022009,202239,1239,1200,CHTT,Bán lẻ,FP,1,237011,349000,860a0d5b0,abd47d8017ef493694d7fc1d7d813c4eXNH33
2022009,202239,1111,1100,CHTT,Bán lẻ,FP,1,45399,67000,59230ecf4,f1cc5e4f7160454aa718723c227d2495XAM25
2022009,202235,1235,1200,CHTT,Bán lẻ,FP,1,80116,118000,3d281ed2f,e05f5f41bdc94c70ac8c97df68cd8109HOG29
2022009,202235,1604,1600,CHTT,Bán lẻ,FP,1,52743,78000,555f0d182,6eb5f827fdd5461b8977ddfeed32766bHOG39
2022009,202237,1103,1100,CHTT,Bán lẻ,FP,1,50740,75000,8a6174afa,511355d7dbc54c1d85cb06e1142839efHOG39
2022009,202237,1146,1100,CHTT,Bán lẻ,FP,1,510742,751000,0467e2cbc,6cbc33335d3541c39994a838d3d5425fXAM39
2022009,202236,1513,1500,CHTT,Bán lẻ,FP,1,333818,491000,3ec77a1f4,440a1ce8fd3f481c89290c67390a210fDEN37
2022009,202235,1247,1200,CHTT,Bán lẻ,FP,1,210305,309000,e66bc48d4,e66a1f00ab6a4f40b838f63c2a949658XDL37
2022009,202235,1127,1100,CHTT,Bán lẻ,FP,1,183600,270000,fd15d3401,339c65e25afa418ab0fcbcf2147daefcHOG34
2022009,202235,1169,1100,CHTT,Bán lẻ,FP,1,267054,393000,af0c5a86c,4efb50dd33854a93bf1aea7f996d6b6dHOG33
2022009,202236,1171,1100,CHTT,Bán lẻ,FP,1,193615,285000,13aca3494,5f00b07b6b8142eeb734a7f800d7ed22HOG26
2022009,202239,1138,1100,CHTT,Bán lẻ,FP,-1,-257040,-378000,035bf6bb7,a5e441befdef4a0fa835832f5e613e4dXNH40
2022009,202239,1800,1800,ONLINE,Online,ZF2,1,660292,917612,02757bde1,0e00c23ad5c7497f92f88e1da50085a8DEN40
2022009,202237,1113,1100,CHTT,Bán lẻ,FP,1,686998,1010000,a0c1d36b9,ed6015f91a7e41b4aaf9915d84b4a4b0DEN40
2022009,202237,1104,1100,CHTT,Bán lẻ,FP,1,524095,771000,421de55a1,c094b27109c74043bc6febcb76d3616cDEN40
2022009,202236,1171,1100,CHTT,Bán lẻ,FP,1,116836,172000,13aca3494,2c76c71ad2c848a6b42a039a738a6351NAU42
2022009,202235,1617,1600,CHTT,Bán lẻ,FP,1,110160,162000,2218e8f3c,7e3c8b31699a4be6ba9da9a8f782ec43DOO31
2022009,202236,1125,1100,CHTT,Bán lẻ,FP,1,60755,89000,d00a9c716,5d1e0e5c41a94bb687ef896357e2bdf8XNH36
2022009,202238,1148,1100,CHTT,Bán lẻ,FP,1,247025,363000,0475c4442,e043342c02ca4b209f739aedce8ce649DEN37
2022009,202235,1114,1100,CHTT,Bán lẻ,FP,1,50073,74000,2ac4efa41,61b59a49af8341d785ff878538ee1c3eDOO35
2022009,202237,1412,1400,CHTT,Bán lẻ,FP,1,64093,94000,f78ef3827,31c34582e48d450daa89d024778ef2d2DEN38
2022009,202236,1800,1800,ONLINE,Online,ZF2,1,263716,366488,02757bde1,fe7acb895f374ea2942b6a652b619046KEM36
2022009,202235,1202,1200,CHTT,Bán lẻ,FP,1,223658,329000,d04882f44,4d705f204a0b440b93adfb691cbf3e75HOG32
2022009,202237,1137,1100,CHTT,Bán lẻ,FP,1,100146,103000,12402aac9,b0511e49c8054054beb99fc7e3981a5dDEN41
2022009,202238,1229,1200,CHTT,Bán lẻ,FP,1,193615,285000,9e6ba3fe0,9310d2c2a130482ab14a1d4d8d2af353KEM37
2022009,202239,1506,1500,CHTT,Bán lẻ,FP,1,64093,94000,0ce7c90d7,d86bc2002a4e458db33b6ceecde3ccb1NAU42
2022009,202235,1115,1100,CHTT,Bán lẻ,FP,1,106822,157000,0ad09228f,8c96940694f447f5b43ee178a2d4df12TIM31
2022009,202235,1409,1400,CHTT,Bán lẻ,FP,1,200291,295000,7c8a0b91a,8bd814161d1d430b9da768a8a5f5888aDEN36
2022009,202238,1115,1100,CHTT,Bán lẻ,FP,1,173585,255000,0ad09228f,2ca795b411b4447cb44eae742eb435ddNAU42
2022009,202237,1526,1500,CHTT,Bán lẻ,FP,1,527433,776000,358041268,a1e85fb964214c41bc62572250d8558cDEN39
2022009,202236,1800,1800,ONLINE,Online,ZF2,1,337156,471027,2424a3c55,06a561bcf6f64cf8b263f549cfd68efcNAU34
2022009,202239,1515,1500,CHTT,Bán lẻ,FP,1,233673,344000,072e2f760,874cafaf3250467084c0d1c67cbbacb2XAM40
2022009,202236,1135,1100,CHTT,Bán lẻ,FP,1,7700,11000,3f4946b49,6d4daa91746144fb9757c03aa745a196TRG22
2022009,202236,1112,1100,CHTT,Bán lẻ,FP,1,273731,403000,d25dab86a,8a55c5dfeaca4104b30cec02c81903bdHOG29
2022009,202237,1254,1200,CHTT,Bán lẻ,FP,1,313121,460000,4c2a3c2a6,80d955619fa043a7b7fea8949aeca786DEN36
2022009,202236,1505,1500,CHTT,Bán lẻ,FP,1,486707,716000,9654e071d,d2c9a8207bd24ee480d3d95236b802a8DEN37
2022009,202237,1111,1100,CHTT,Bán lẻ,FP,1,190276,280000,59230ecf4,1bc04bb38f934a5da5e623be009c5d91TRG33
2022009,202236,1130,1100,CHTT,Bán lẻ,FP,1,267055,393000,8e5c342e2,11ec1cc53b6e40d19fa414c499d217edTRG35
2022009,202238,1119,1100,CHTT,Bán sỉ,FP,1,130189,158530,8f70f7dcf,010340c21eb64c9483b3672972caea20DEN39
2022009,202235,1526,1500,CHTT,Bán lẻ,FP,1,293760,432000,358041268,98f3bef28bca4293bc4b5a0213365202XNG39
2022009,202239,1142,1100,CHTT,Bán lẻ,FP,1,56749,83000,84dc216d6,69dd3a46b4014431af600399bcc68f40DEN37
2022009,202236,1105,1100,CHTT,Bán lẻ,FP,1,190276,280000,3dd717588,a999ab69159f4aab85417ba8f41ba131TRG31
2022009,202237,1107,1100,CHTT,Bán lẻ,FP,1,64093,94000,e0322cb28,2ec3da3a2df04f8f93084401638005ddNAU40
2022009,202236,1116,1100,CHTT,Bán lẻ,FP,1,133528,196000,2384aef55,2fd5fd80cb0c4542a3c8d27742b55e71XMN42
2022009,202235,1625,1600,CHTT,Bán lẻ,FP,1,40058,59000,1692d1918,191c0415b7da42d38cec4932b2215de7XAM40
2022009,202236,1200,1200,TGPP,Hợp đồng,ZF1,2,1106942,1237169,a6784d714,e6b31193533d4fa28e37c72e4438cfecDEN41
2022009,202239,1111,1100,CHTT,Bán lẻ,FP,1,133527,196000,59230ecf4,9c4d97045c114b4cb49483da4cc3663dXNH36
2022009,202236,1514,1500,CHTT,Bán lẻ,FP,1,80116,118000,e3c296a10,e6231e3d98d840bba4ca2fe043f6d0e8HOG33
2022009,202235,1505,1500,CHTT,Bán lẻ,FP,1,53411,79000,9654e071d,3ed11761cd4b4cb99de035b53e95f21fDEN42
2022009,202238,1105,1100,CHTT,Bán lẻ,FP,1,190276,280000,3dd717588,353e0b3d154f4b56a70f240bab5a6a74DOO26
2022009,202236,1610,1600,CHTT,Bán lẻ,FP,1,133528,196000,927fcb550,2fd5fd80cb0c4542a3c8d27742b55e71XMN42
2022009,202237,1109,1100,CHTT,Bán lẻ,FP,1,126851,187000,f374cbb86,3c205f7b23a14f04845d67a7f769b0baXAM40
2022009,202239,1101,1100,CHTT,Bán sỉ,FP,1,61423,74700,f56cfa95a,d9763b0e6b2640a8a96bf297a01c1239HOG36
2022009,202237,1224,1200,CHTT,Bán lẻ,FP,1,307113,452000,884049e1d,a74ada311d5a4411b29cf2f0d859d32aXAM43
2022009,202236,1123,1100,CHTT,Bán lẻ,FP,1,283746,417000,81c0c4b70,df69f2671d764388ab20880e964c5395HOG35
2022009,202236,1200,1200,ST,Siêu thị,ZFK,1,200291,229745,4ecd64c04,0a728274471044a6a5604118b382f782HOG28
2022009,202236,1505,1500,CHTT,Bán lẻ,FP,1,209962,323000,9654e071d,0a6a7863b6c94d1fa5366d48372461a5XAM31
2022009,202237,1127,1100,CHTT,Bán lẻ,FP,1,34717,51000,fd15d3401,49bc3134c1b844719a03e9f2cfb6983cXAM23
2022009,202237,1113,1100,CHTT,Bán lẻ,FP,1,80411,124000,a0c1d36b9,c31bc9debbb14c92b96306b7d22a81bdHOG32
2022009,202239,1526,1500,CHTT,Bán lẻ,FP,-1,-287084,-422000,358041268,d90dcb8c954e4c6e8a1b8520d5ea771eDEN31
2022009,202239,1160,1100,CHTT,Bán lẻ,FP,1,486707,716000,17274d296,58954eea8ab0484896cc8c395201373cXDG37
2022009,202237,1616,1600,CHTT,Bán lẻ,FP,1,260378,383000,defcd249c,d3ea96a8ce6a42b9a8002943329f7417DEN43
2022009,202238,1165,1100,CHTT,Bán lẻ,FP,1,130189,191000,8d8a4d58d,fe2f465e4e484a388392b5e8c0c626c5XAM36
2022009,202236,1111,1100,CHTT,Bán lẻ,FP,1,176924,260000,59230ecf4,0a2f343570cf4d38b097000efaaa46b3KEM38
2022009,202237,1123,1100,CHTT,Bán lẻ,FP,1,253702,373000,81c0c4b70,42ee858a35f145e589726be809b21f35NAU40
2022009,202237,1100,1100,TGPP,Phát sinh,ZF2,1,176924,205544,0b1f69a62,8ddb0ce283f24fc09c866b0a246191a1HOG33
2022009,202239,1508,1500,CHTT,Bán lẻ,FP,1,60087,88000,167a78f6f,7a5f82136e864f0cadbb52b58781e0a9XNH41
2022009,202238,1800,1800,ONLINE,Online,ZF2,1,323804,449992,02757bde1,e778591d0a8a4d8eb5acebae40d341c3XAM35
2022009,202238,1517,1500,CHTT,Bán lẻ,FP,1,223364,344000,c8dc2fd37,7292516083b74402b7f302d6030a220aXDG37
2022009,202237,1236,1200,CHTT,Bán lẻ,FP,1,327142,481000,68ec2df45,63194bafb3e64606bc9feeffdf66e907XAM36
2022009,202236,1625,1600,CHTT,Bán lẻ,FP,1,123513,182000,1692d1918,6434221b56584cd8b02de28bd2b71fbdXDG36
2022009,202235,1504,1500,CHTT,Bán lẻ,FP,1,62758,92000,41fd17be1,6cfe1d8fa5f944239d88bcf9f138b556XDG37
2022009,202235,1165,1100,CHTT,Bán lẻ,FP,1,197836,304000,8d8a4d58d,dca9382d07fa437da4ade5108912e1a1VAG33
2022009,202238,1631,1600,CHTT,Bán lẻ,FP,1,69434,102000,4efe110d1,7023c16671db4e019e90a3581aae4ccbXLC35
2022009,202237,1116,1100,CHTT,Bán lẻ,FP,1,133527,196000,2384aef55,34ac60bc46ff475b8f1d58cb38486906XNH37
2022009,202236,1136,1100,CHTT,Bán lẻ,FP,1,176924,260000,bc07ddb8b,eb3927dcd1d143ca93c23ce02184c2b6HOG32
2022009,202237,1100,1100,ST,Siêu thị,ZFK,3,668175,736481,3aedf8f8d,33798ecff3644681a747fea00cc76fd1XDG30
2022009,202235,1112,1100,CHTT,Bán lẻ,FP,1,310451,457000,d25dab86a,c277489468b8425dbd601cbb554568fbCAM42
2022009,202236,1115,1100,CHTT,Bán lẻ,FP,1,133527,196000,0ad09228f,57e7dd5f01ef4448a1bffc78d8c7246dHOG32
2022009,202235,1245,1200,CHTT,Bán lẻ,FP,1,497389,731000,0ee1056b7,5587ed0c5d3d4b6d8e9b035a1f61d02bDEN39
2022009,202237,1101,1100,CHTT,Bán lẻ,FP,1,40058,59000,dd5a95cfa,ff41eca8ad83491e922b68812d15d034XDG42
2022009,202236,1520,1500,CHTT,Bán lẻ,FP,1,153556,226000,448d24e1c,12d6695f7754458e87f8d5faa8526dbdNAU43
2022009,202236,1527,1500,CHTT,Bán lẻ,FP,1,133527,196000,9699c344c,2b3fcf90ca7445e1bde1fc7398bae575HOG33
2022009,202239,1111,1100,CHTT,Bán sỉ,FP,1,58084,70550,9155a1a13,5798b40d520e4e59b8396f2da415eb18XAM42
2022009,202239,1103,1100,CHTT,Bán lẻ,FP,1,237011,349000,8a6174afa,91f827730787410b9212b9827d4f4c96XNH31
2022009,202238,1602,1600,CHTT,Bán lẻ,FP,2,150886,222000,9de04ba6f,52fecd7f114347c68e4db34c1bb5f672VAG35
2022009,202236,1105,1100,CHTT,Bán lẻ,FP,1,223658,329000,3dd717588,a965513992ee4bdea7fe61195048f1d0DEN32
2022009,202237,1170,1100,CHTT,Bán lẻ,FP,1,713703,1050000,e6bec3256,b6282dad8e01497d870d8c0dbc825dbdDEN36
2022009,202238,1800,1800,ONLINE,Online,FP,1,386561,568000,5143d0eee,3c3185b6640c420297672da021c9b487XAM39
2022009,202239,1143,1100,CHTT,Bán lẻ,FP,1,390567,574000,47ac386dc,12a05f322e9049daa5abc4339629b019DOG33
2022009,202238,1114,1100,CHTT,Bán lẻ,FP,1,58084,85000,2ac4efa41,f3ecf7e49ea04743bc3f74c77cf6bba0DEN42
2022009,202236,1241,1200,CHTT,Bán lẻ,FP,1,273731,403000,4c9f14f32,1653b78cad7b41518558199a5b300083DEN36
2022009,202236,1123,1100,CHTT,Bán lẻ,FP,1,267055,393000,81c0c4b70,d4377395444e42b7bd207a31132c7cf5TRG34
2022009,202236,1226,1200,CHTT,Bán lẻ,FP,1,183600,270000,7ab48fd67,ed68329878db40e09c3c2ef5d991f83eXAM33
2022009,202235,1257,1200,CHTT,Bán lẻ,FP,1,23368,34000,6c31dde16,4a8268c7f78f4e97bb9bbfa33b6f3c5fCAM25
2022009,202237,1522,1500,CHTT,Bán lẻ,FP,1,300436,442000,29d7e825e,140ca2a27b234a7f878baaa1b90610f5KEM36
2022009,202237,2001,2000,CHTT,-,ZF2,1,263716,377910,8ef4b3184,20d7b849c2384ab092380d93d2ca8cc4XNH40
2022009,202235,1160,1100,CHTT,Bán lẻ,FP,1,310451,457000,17274d296,30a606373bed4463a4c7e3b9de471442NAD42
2022009,202235,1116,1100,CHTT,Bán lẻ,FP,1,210305,309000,2384aef55,d1d39321ece8418c9135ce829fe05607XDL39
2022009,202239,1262,1200,CHTT,Bán sỉ,FP,1,69434,84660,7c7d0ddb8,88dc67f77d1543588f14a2c2a1cb1024HOL36
2022009,202236,1215,1200,CHTT,Bán lẻ,FP,1,176924,182000,367a5f155,27e579d438da4f249dc3a5260a95d447NAU29
2022009,202235,1813,1800,CHTT,Bán lẻ,FP,1,126851,187000,6ba416cf1,2821ad9ef6b847ceb03d0ce4babe93a5VAG34
2022009,202237,1110,1100,CHTT,Bán lẻ,FP,1,198956,293000,6e1a4fb79,d08c04fad033488aafab1bd18ff429efDOO41
2022009,202239,1411,1400,CHTT,Bán lẻ,FP,1,43396,64000,6c3505931,94198536b83b4ee6b3a785e0ea0d0f43XAM43
2022009,202237,1140,1100,CHTT,Bán lẻ,FP,1,130189,191000,8e0081de1,898bc9a695ef4c31a5ef15f766ae6d85DEN38
2022009,202235,1526,1500,CHTT,Bán lẻ,FP,-1,-120174,-177000,358041268,cad8b24589454ca58500c2bc030d3861DEN37
2022009,202238,1200,1200,TGPP,Phát sinh,ZF2,8,1682440,1855638,166d8c0cc,a9267310ccb742429a3b0b5d731b0282XAM35
2022009,202237,1100,1100,TGPP,Phát sinh,ZF2,1,326474,359169,55356c158,48d140a309e94fd4bc2620be53376478XAM40
2022009,202236,1100,1100,TGPP,Phát sinh,ZF2,1,113498,126851,2dd2e63e8,aea3a9e83dbc4f5f96fcf354d7651c65DEN38
2022009,202235,1246,1200,CHTT,Bán lẻ,FP,1,300436,411000,c0e0dfd2a,55935d1ac02a421f8c602be1f5ae4a16DEN38
2022009,202237,1165,1100,CHTT,Bán lẻ,FP,1,253702,373000,8d8a4d58d,8212e3817b3f4032a1249708939b0913XNH33
2022009,202235,1521,1500,CHTT,Bán lẻ,FP,1,686998,1010000,1f65b124a,aa09bd605be14d009a96eb63cb337911DEN42
2022009,202237,1602,1600,CHTT,Bán lẻ,FP,1,290422,427000,9de04ba6f,1c3837ebe63d458ba16ea4706f809399DEN42
2022009,202235,1139,1100,CHTT,Bán lẻ,FP,1,120174,177000,7113070f4,dbd821be1dda414580126992e16a395eDOO37
2022009,202237,1603,1600,CHTT,Bán lẻ,FP,1,323804,476000,d6533d315,8b4fbcbb46c04dc7ad5b4c26958282c9DOO40
2022009,202238,1101,1100,CHTT,Bán lẻ,FP,1,180262,265000,dd5a95cfa,8b501e3fa43e4a21b35891f18afd5012XAM37
2022009,202236,1100,1100,TGPP,Phát sinh,ZF2,6,1101600,1182600,9cb1f0e98,ffb666a8c3b747a68322590cfb65cf62HOG32
2022009,202236,1601,1600,CHTT,Bán lẻ,FP,1,100146,147000,3a2bd9fa3,ecbcc391361543d493727fd0ed4fa276VAG36
2022009,202235,1604,1600,CHTT,Bán lẻ,FP,1,103484,152000,555f0d182,865e69f36c914b20bd2b87794011eaf5HOG37
2022009,202236,1100,1100,TGPP,Phát sinh,ZF2,1,233672,271472,80c069484,f681904356744941810434d3449f1616DEN40
2022009,202236,1110,1100,CHTT,Bán lẻ,FP,1,216982,319000,6e1a4fb79,9784557c830c44d7a4c98c6fa028dd4dDEN42
2022009,202237,1115,1100,CHTT,Bán lẻ,FP,-1,-322282,-496000,0ad09228f,94f90b514208418384348dacbfb96fceXNH33
2022009,202236,1413,1400,CHTT,Bán lẻ,FP,2,620902,914000,9d665de8f,a363e7d5976a4a4e8e61228d689b2328DEN40
2022009,202238,1509,1500,CHTT,Bán lẻ,FP,1,41393,61000,3f7aebc18,195c2faef5364b538da48607473523e9NAU35
2022009,202238,1236,1200,CHTT,Bán lẻ,FP,1,160232,236000,68ec2df45,dffd57804729479aa63895e866acb818VAG36
2022009,202238,1133,1100,CHTT,Bán lẻ,FP,1,237011,349000,1a3b356c3,7da781f26213482eb4fb9adb7e22540eDEN30
2022009,202238,1231,1200,CHTT,Bán lẻ,FP,1,303775,380000,72ea23378,495aca787f804829a02a2b900c5f98a1DEN36
2022009,202238,1609,1600,CHTT,Bán lẻ,FP,1,67431,99000,db886bb46,a7abbaed276f48169edba0282f983c9bDEN37
2022009,202238,1622,1600,CHTT,Bán lẻ,FP,1,39390,58000,36c1e6a9e,4e783f7791914a3180ed8e39dbf23993DEN25
2022009,202236,1147,1100,CHTT,Bán lẻ,FP,1,243688,358000,255bcbc83,65b59fc0722d49be8a695d5eb27deb68HOG26
2022009,202238,1203,1200,CHTT,Bán lẻ,FP,1,303775,447000,f763fca95,d4768bb46e914412b1e0c8ea5d08bcbeDEN35
2022009,202238,1521,1500,CHTT,Bán lẻ,FP,1,54746,81000,1f65b124a,3b06f6ecb02c4de8989ddc406c5868d8XNH35
2022009,202235,1125,1100,CHTT,Bán lẻ,FP,1,653616,961000,d00a9c716,d509f264c1984cdbb931751fd97483fdKEL36
2022009,202237,1508,1500,CHTT,Bán lẻ,FP,1,223658,329000,167a78f6f,4d705f204a0b440b93adfb691cbf3e75HOG32
2022009,202236,1101,1100,CHTT,Bán lẻ,FP,1,540118,794000,dd5a95cfa,5c35a21fbf5044f29390d52d7591e9acXAM38
2022009,202236,1515,1500,CHTT,Bán lẻ,FP,1,273731,403000,072e2f760,9c9f143690124900976cf461823f59b1XDL31
2022009,202239,1800,1800,ONLINE,Online,FP,-1,-660292,0,5143d0eee,fdac80e8339d4d8ca2dfa12ee2003f4fXNH43
2022009,202236,1200,1200,TGPP,Hợp đồng,ZF1,6,2984334,3203773,97c4aa63f,57b916061ccc4bfab5ac03ef5b14a9bbDEN42
