month,week,site,branch_id,channel_id,distribution_channel,distribution_channel_code,sold_quantity,cost_price,net_price,customer_id,product_id
2022003,202209,1223,1200,CHTT,Bán lẻ,FP,1,273731,403000,a4fc31228,34afe2642d3e49949910586c98a38fbfDEN37
2022003,202212,1100,1100,ST,Siêu thị,ZFK,2,620902,730472,3aedf8f8d,e64261a055d44338b4591b907b7bc5c6KEM38
2022003,202209,1100,1100,TGPP,Phát sinh,ZF2,2,620902,684817,527c67310,e68e38da56a548439fe75f4faa849051DEN42
2022003,202211,1510,1500,CHTT,Bán lẻ,FP,1,65428,96000,c4b296c29,411600ce408c43cfaac0b1cf986391f6HOG35
2022003,202209,1106,1100,CHTT,Bán lẻ,FP,1,100146,147000,355c33838,f7ef804b0b124c4787176d312d959184XNH39
2022003,202210,1162,1100,CHTT,Bán lẻ,FP,1,310451,457000,990bf2c4a,a31cc6deaf5d4b59966cd21dd9f758efDEN43
2022003,202209,1100,1100,TGPP,Phát sinh,ZF2,1,586852,655894,40412659f,fd7ada670fcd4f62b40025ae78b3c01dDEN38
2022003,202209,1144,1100,CHTT,Bán lẻ,FP,1,123512,182000,beead8b7f,efa5a1791ff74099ab22d9c44c7d1407DOO43
2022003,202211,1115,1100,CHTT,Bán lẻ,FP,1,50740,75000,0ad09228f,63a02be0dba0400ea61f56fb496df8e8TIM37
2022003,202213,1105,1100,CHTT,Bán lẻ,FP,1,200291,295000,3dd717588,f264097418814b91ba736c826e8fb615NAU36
2022003,202211,1250,1200,CHTT,Bán lẻ,FP,1,290422,427000,554b38199,9b9d8608bc7e4a0f90848af9df2db15cNAD41
2022003,202210,1137,1100,CHTT,Bán lẻ,FP,1,113498,167000,12402aac9,5451bf4f260a42d0920dfb5f79c3231eDOO33
2022003,202210,1507,1500,CHTT,Bán lẻ,FP,1,57416,84000,8e83175f9,1d49fa08085544b8a8e31d5df4d4993fDEN43
2022003,202211,1625,1600,CHTT,Bán lẻ,FP,1,50740,75000,1692d1918,398850aeed714b1398c6eda942efe9edVAG39
2022003,202211,1122,1100,CHTT,Bán lẻ,FP,1,113498,167000,c93dd7759,2f7431941d7e491f8506997e01c5136fNAU41
2022003,202211,1111,1100,CHTT,Bán lẻ,FP,-1,-213644,-314000,59230ecf4,1545e60cd82d48bb9981455856b539f7KEM38
2022003,202212,1606,1600,CHTT,Bán lẻ,FP,1,53411,79000,11b90ec46,028dfac82eef4541af875eae1c43b8e3DOO41
2022003,202211,1106,1100,CHTT,Bán lẻ,FP,1,310451,457000,355c33838,1f925cb37492407d9016aa7ada30e74aDEN42
2022003,202210,1505,1500,CHTT,Bán lẻ,FP,1,310451,457000,9654e071d,a31cc6deaf5d4b59966cd21dd9f758efDEN43
2022003,202211,1126,1100,CHTT,Bán lẻ,FP,-1,-427288,-628000,4aa7f3162,48b1fe0770be42e0a2117e338ef09c9cDOO44
2022003,202213,1103,1100,CHTT,Bán lẻ,FP,1,61422,90000,8a6174afa,a460d7c3fed5402f9aacb947a316312eXAM40
2022003,202213,1606,1600,CHTT,Bán lẻ,FP,1,163571,241000,11b90ec46,098d957b9cbd4eefa77e7d84d75d5fc7XMN25
2022003,202213,1101,1100,CHTT,Bán lẻ,FP,1,57416,84000,dd5a95cfa,1d44608ac67945c1a92447e24dd7101aDEN42
2022003,202211,1532,1500,CHTT,Bán lẻ,FP,1,120174,177000,3ee8e1745,19187af1d7ae4effb4328ca6989ce9d7NAU37
2022003,202211,1159,1100,CHTT,Bán lẻ,FP,1,226996,334000,b3c876b42,49b5d6025c984b7ab7eb08a7cf449f91DEN42
2022003,202213,1120,1100,CHTT,Bán lẻ,FP,1,133528,196000,840519b59,7a1866bb98f84adbbdf8c18a3b78f5efXAD39
2022003,202212,1504,1500,CHTT,Bán lẻ,FP,1,203629,299000,41fd17be1,d3e6976182a64d4a8a5db392f1d1b73eXAM36
2022003,202213,1600,1600,TGPP,Hợp đồng,ZF1,1,313122,360190,2ff2b01ab,ad61260bfc4243459fb250a340a05ff1DEN41
2022003,202211,1103,1100,CHTT,Bán lẻ,FP,1,293760,432000,8a6174afa,02529105c8434e61916e49538cb97f18DOO40
2022003,202213,1200,1200,TGPP,Phát sinh,ZF2,1,170248,190748,97c4aa63f,f2a49d862e6241cdadcafa3a1ecb7a0dHOG30
2022003,202212,1504,1500,CHTT,Bán lẻ,FP,1,23368,34000,41fd17be1,164cb4afedf547d0a8268abc5ede2892DEN25
2022003,202209,1116,1100,CHTT,Bán lẻ,FP,1,186938,275000,2384aef55,90e098a3a96b4f43af50b058569786b7HOG38
2022003,202209,1510,1500,CHTT,Bán lẻ,FP,4,80116,116000,c4b296c29,5b04cc6ec54c4fa2bd805180e53c325dDEN25
2022003,202213,1109,1100,CHTT,Bán lẻ,FP,1,686998,1010000,f374cbb86,96932d8d22e0492f999ea48522ea3c13DEN40
2022003,202213,1408,1400,CHTT,Bán lẻ,FP,1,203629,299000,1dfe8d85d,d46edd3fac6b4776af9e9165c4331066XAM34
2022003,202213,1203,1200,CHTT,Bán lẻ,FP,1,137209,211000,f763fca95,380206ddfa90475a9ab4fd2702f0e8e0XNH32
2022003,202212,1160,1100,CHTT,Bán lẻ,FP,1,59420,87000,17274d296,c2a6a92a32064694af4034316d702c1eXNH41
2022003,202209,1522,1500,CHTT,Bán lẻ,FP,1,96808,142000,29d7e825e,b7d7470220924778a8f09106baa7eb4aNAU37
2022003,202212,1254,1200,CHTT,Bán lẻ,FP,1,196952,290000,4c2a3c2a6,60a5dbf451484c22a5f07b22c89c58f7HOL36
2022003,202210,1101,1100,CHTT,Bán lẻ,FP,1,110160,162000,dd5a95cfa,df74cfad0eb042209f8790a27cf89311DEN37
2022003,202213,1504,1500,CHTT,Bán lẻ,FP,1,313122,460000,41fd17be1,80e7d094f3f849d3bbb86e2e643af795DEN42
2022003,202209,1100,1100,TGPP,Phát sinh,ZF2,1,261017,293142,226aefff7,89a316a069b94aaebae31aac12b452d2DOO32
2022003,202209,1511,1500,CHTT,Bán lẻ,FP,1,190276,280000,b8d51499a,f3a4f439f3ab46b696cb89afa097ef0fXNH34
2022003,202209,1143,1100,CHTT,Bán lẻ,FP,1,103484,152000,47ac386dc,59ef95050d3b42878da9e333ac3424a6XNH38
2022003,202210,1501,1500,CHTT,Bán lẻ,FP,1,287084,422000,ec45854d2,4443eeff36a84bb69630cf4b5ff00cccXNH39
2022003,202213,1226,1200,CHTT,Bán lẻ,FP,1,686998,1010000,7ab48fd67,4fecead316f7495ea37c79aba20009efXMN40
2022003,202212,1237,1200,CHTT,Bán lẻ,FP,1,327142,481000,04f4a71cb,e84de779365c4e919f04c101e8b17edbDEN39
2022003,202211,2001,2000,CHTT,-,ZSF,1,193614,330600,35f944a0c,7eaac33d6f11476d92623e3c38f1a039DOO36
2022003,202212,1212,1200,CHTT,Bán lẻ,FP,1,103484,152000,7da0caa80,91d3979fd2cb48acb802788ad0f7b2d3DEN36
2022003,202212,1800,1800,Online,Online,ZF2,2,973414,1431490,9847d4248,3c747a837c4647ff947c1475fdf463c4DEN41
2022003,202211,1800,1800,Online,Online,ZF2,1,486707,676379,02757bde1,3c747a837c4647ff947c1475fdf463c4DEN41
2022003,202210,1169,1100,CHTT,Bán lẻ,FP,1,190276,280000,af0c5a86c,54481bb6e29e459ea598695ec8580b78HOG33
2022003,202210,1200,1200,TGPP,Phát sinh,ZF2,5,767780,893551,59df0f254,3f2ff5b696e84e948ad46be4f4e6abb2NAU40
2022003,202209,1100,1100,TGPP,Phát sinh,ZF2,1,206968,222186,226aefff7,117d669e7bcb4d3da2cd822a58b7b839REU39
2022003,202210,1124,1100,CHTT,Bán lẻ,FP,1,203629,299000,af943870d,dea7c9c9b89f4e6eba35f962eb8a475cDEN39
2022003,202211,1207,1200,CHTT,Bán lẻ,FP,1,133528,196000,d27d18a3a,e4ca5abb177d49d9aae8907448b24ed1CAM42
2022003,202211,1200,1200,TGPP,Phát sinh,ZF2,2,353848,406238,754048b99,fd2ff069d1a347f6b1f4a83aff0baf13CAM26
2022003,202210,1168,1100,CHTT,Bán lẻ,FP,1,93469,137000,45ffeeb97,95c1495c715c46e38116f01a0d077eb2DEN35
2022003,202209,1151,1100,CHTT,Bán lẻ,FP,1,48070,71000,809d3959a,7c5dc8135c6b42868b36f14483801d5fXDG41
2022003,202209,1168,1100,CHTT,Bán lẻ,FP,1,143542,211000,45ffeeb97,c53574a81f524cd1ad7f365722b7da3bVAG39
2022003,202211,1123,1100,CHTT,Bán lẻ,FP,1,216982,319000,81c0c4b70,e2422544714a44729848255f1fe639b2XAM43
2022003,202211,1504,1500,CHTT,Bán lẻ,FP,1,273731,403000,41fd17be1,04fa952b75e14e2e9e8bd03933757af0DEN38
2022003,202210,1200,1200,TGPP,Hợp đồng,ZF1,1,68766,76857,195800711,46feb154f60b46c39476def7303a7065DEN41
2022003,202212,1114,1100,CHTT,Bán lẻ,FP,1,263716,388000,2ac4efa41,142ea8feb6ff44b4b0c2624a60fb95faHOG37
2022003,202213,1122,1100,CHTT,Bán lẻ,FP,1,40058,59000,c93dd7759,f9eb785edf874a12a4f8ad5e5f603579XAM42
2022003,202212,1150,1100,CHTT,Bán lẻ,FP,1,293760,432000,3389917a2,e0477db45db34c3d8b9942062f459abaXAM38
2022003,202211,1519,1500,CHTT,Bán lẻ,FP,1,23368,34000,839e7f8ea,add36ef071b844e0a7c0f465700e5237TIL25
2022003,202212,1200,1200,ST,Siêu thị,ZFK,2,213644,251346,5689e995f,9e87c025833e418cad270e4410773fa3XAM40
2022003,202210,1100,1100,TGPP,Phát sinh,ZF4,1,120174,134313,964b3df83,abf61cc3c6bb4418b63e626be49d33eaNAU36
2022003,202209,1503,1500,CHTT,Bán lẻ,FP,1,220320,324000,dfa3b8845,d6a08b62bb1649ad82031f05f6134c0bXNH42
2022003,202209,1121,1100,CHTT,Bán lẻ,FP,1,247026,363000,4aaf7ee35,6d4de7ff51284331a94b23d08cac9cbbREU44
2022003,202213,1103,1100,CHTT,Bán lẻ,FP,1,120174,177000,8a6174afa,982f58a7e5bf4115ab18142dc778cf7dDEN36
2022003,202212,1161,1100,CHTT,Bán lẻ,FP,1,686998,1010000,cba1f74a7,6772c9609fef4e1183973979a9eef1e5REU43
2022003,202210,1508,1500,CHTT,Bán lẻ,FP,2,122844,180000,167a78f6f,c9da7de8f5574fa7ac063d6236e6e218XAM42
2022003,202212,1141,1100,CHTT,Bán lẻ,FP,1,190276,280000,28c250139,a9aca9eb453047d1bfc222e67d1b44d3DEN33
2022003,202211,1512,1500,CHTT,Bán lẻ,FP,1,216982,334000,870fde533,6dc98152c67b46108a5a3a360c8b119cXDL30
2022003,202211,1507,1500,CHTT,Bán lẻ,FP,1,133528,196000,8e83175f9,d1f013f7cc054cb0aad454ca89c18371XMN40
2022003,202211,1111,1100,CHTT,Bán lẻ,FP,1,253702,373000,59230ecf4,5c743cbd82b046829e94b3c50dec4ed6HOL36
2022003,202213,1151,1100,CHTT,Bán lẻ,FP,-1,-267054,-393000,809d3959a,55d3bebd1c1d4a109ce5ce533b230f96XNH28
2022003,202211,1239,1200,CHTT,Bán lẻ,FP,1,280408,412000,860a0d5b0,fb86b9337b754153bfe457d70e5c9d26XNH41
2022003,202212,1200,1200,TGPP,Hợp đồng,ZF1,1,273731,318482,99d1e7aac,50975c5c35fa45688ecf92c6bf6a4bbfDEN40
2022003,202209,1127,1100,CHTT,Bán lẻ,FP,1,176924,260000,fd15d3401,8ddb0ce283f24fc09c866b0a246191a1HOG33
2022003,202212,1116,1100,CHTT,Bán lẻ,FP,1,494051,509000,2384aef55,9049e3d8eb094588844074e2032d3bf1DEN39
2022003,202212,1502,1500,CHTT,Bán lẻ,FP,1,213644,314000,948340f03,21b6b32ecd3a4e068b8f90b6abd048e2DEN38
2022003,202213,1203,1200,CHTT,Bán lẻ,FP,1,170248,250000,f763fca95,01b9a5ef1659492482a859ba71994c71NAU38
2022003,202210,1134,1100,CHTT,Bán lẻ,FP,1,120174,177000,20c3e0442,3308d640247247cfbe3ed5f08c70c8f6NAU38
2022003,202212,1110,1100,CHTT,Bán lẻ,FP,1,18694,27000,6e1a4fb79,c2a5270ac9c248f1901ec0aa0ae22ed9XAM23
2022003,202210,1103,1100,CHTT,Bán lẻ,FP,1,686998,1010000,8a6174afa,1434f9240c4c481584f737e3612ff18cXDG39
2022003,202212,1413,1400,CHTT,Bán lẻ,FP,1,283746,417000,9d665de8f,1d8cf442d77249aa9909bb177762550fHOL36
2022003,202212,1106,1100,CHTT,Bán lẻ,FP,1,497389,731000,355c33838,7fb4c46dab354d0395972d40b7e7bae1DEN37
2022003,202210,1415,1400,CHTT,Bán lẻ,FP,1,183600,270000,01d4e273a,e400a1d474d24879b3dc1ea64f99c992HOG30
2022003,202211,1144,1100,CHTT,Bán lẻ,FP,1,186938,275000,beead8b7f,9abf1df782fe45239ef03ba16133a7c7XAM36
2022003,202209,1100,1100,TGPP,Phát sinh,ZF2,1,80116,91898,7298cf4d8,9a1e9a472c214a71ad4be45c3130acf3DEN31
2022003,202211,1136,1100,CHTT,Bán lẻ,FP,1,206968,304000,bc07ddb8b,f9032896a5584ffd852432534c1b1939NAU39
2022003,202209,1159,1100,CHTT,Bán lẻ,FP,1,176924,260000,b3c876b42,5a1ed1545d20446fb533ada46f75d93bDEN33
2022003,202212,1800,1800,Online,Online,ZF2,1,190276,265827,2424a3c55,9563b066b94c4359b12ecce27edc7756TRG34
2022003,202213,1600,1600,TGPP,Hợp đồng,ZF1,2,247024,289027,697997988,83fd5aa3a0b047aab9e953367bdb9046DEN39
2022003,202209,1527,1500,CHTT,Bán lẻ,FP,1,59420,87000,9699c344c,cf267083ad7e4a93bb65ba64133cdca1XNH42
2022003,202210,1100,1100,TGPP,Phát sinh,ZF2,2,400582,459490,5e07d2dec,f76b49eadc3d4e64aa81f4d809cd845aHOG37
2022003,202211,1154,1100,CHTT,Bán lẻ,FP,1,47402,70000,d32e94fbf,d8e5f870e3ec40d8ac1ba219294650c7HOG36
2022003,202210,1110,1100,CHTT,Bán lẻ,FP,1,230334,339000,6e1a4fb79,4b9e2c1b98e7490596387bcf8fcdc5d5NAU42
2022003,202211,1200,1200,TGPP,Phát sinh,ZF2,3,240348,265090,d448fba09,a5633e26bdf24f4b8e5070dc8841633dXLC28
2022003,202209,1803,1800,CHTT,Bán lẻ,FP,1,586852,863000,f00886420,cf6446a21c9342f9aefa12e0b0bc643cXAM35
2022003,202212,1117,1100,CHTT,Bán lẻ,FP,1,484036,712000,ddb829703,0f4aa864af984c6a8696a996432e1a93HOG38
2022003,202211,1101,1100,CHTT,Bán lẻ,FP,1,210600,324000,dd5a95cfa,8dbea752919f4da285880e0763f80002DOO35
2022003,202213,1160,1100,CHTT,Bán lẻ,FP,1,500060,735000,17274d296,d58282aef80a4e41a02dbedcee3cd17bDEN42
2022003,202209,1165,1100,CHTT,Bán lẻ,FP,1,220320,324000,8d8a4d58d,8d33e44a416b482788553ac93db2fb8fDEN37
2022003,202211,1200,1200,ST,Siêu thị,ZFK,2,93468,109963,5689e995f,9d7e2c2a831c459aa6fce5f368ab1b28XNH35
2022003,202209,1515,1500,CHTT,Bán lẻ,FP,1,16691,25000,072e2f760,e7880098f6774b6396887060c5993a0cTRG23
2022003,202211,1201,1200,CHTT,Bán lẻ,FP,1,486707,716000,6f665f25d,bb44abee36534b4d9f56dee01f8fceafDEN42
2022003,202211,1131,1100,CHTT,Bán lẻ,FP,1,283746,417000,552e3cbc8,2908d31bb3f9441281dbff7a5f46e8d3XNH35
2022003,202212,1100,1100,TGPP,Phát sinh,ZF2,1,103484,115658,964b3df83,e87431240dfe4a1980f8804bd6cc23f8XNH37
2022003,202213,1204,1200,CHTT,Bán lẻ,FP,1,230334,339000,d05ee67e3,72dd7558e5d64d2798d681213534186dHOG36
2022003,202211,1113,1100,CHTT,Bán lẻ,FP,1,50740,75000,a0c1d36b9,48d5a6620314482ab54bbe5e01557fc1TID38
2022003,202211,1207,1200,CHTT,Bán lẻ,FP,1,150218,177000,d27d18a3a,8929da6d602c4c2c8a0cec1dec6e603eDEN31
2022003,202210,1600,1600,TGPP,Phát sinh,ZF2,2,327142,367984,61a2420a6,a66da2c2829a49fbbbdac7cb5f95bb21XMN26
2022003,202212,1104,1100,CHTT,Bán lẻ,FP,1,86792,128000,421de55a1,6356fc2579354e0a95730856e4f64a17XLC36
2022003,202210,1200,1200,TGPP,Hợp đồng,ZF1,3,300438,350450,83f73a751,0ae18c94acf446b5bbaabf9293c315b6HOG28
2022003,202210,1139,1100,CHTT,Bán lẻ,FP,2,37388,54000,7113070f4,c2a5270ac9c248f1901ec0aa0ae22ed9XAM23
2022003,202212,1513,1500,CHTT,Bán lẻ,FP,1,57416,84000,3ec77a1f4,d86bc2002a4e458db33b6ceecde3ccb1NAU42
2022003,202211,1239,1200,CHTT,Bán lẻ,FP,1,54746,81000,860a0d5b0,090894a2dd364bb38629ac52eab49542XAM36
2022003,202211,1800,1800,Online,Online,FP,-1,-630916,-901666,5143d0eee,667d96b445684fa9a2c06c6be0342444XNG42
2022003,202211,1606,1600,CHTT,Bán lẻ,FP,1,100146,147000,11b90ec46,a4691a2f91444ded91a70f8159245896VAG25
2022003,202212,1207,1200,CHTT,Bán lẻ,FP,1,240349,353000,d27d18a3a,099b807313884c16b72868e9f96f994fDEN41
2022003,202212,1206,1200,CHTT,Bán lẻ,FP,1,173586,255000,2f069943a,f59fcd07a6d24d108282a05b8e94e633XDD39
2022003,202211,1109,1100,CHTT,Bán lẻ,FP,-1,-253702,-373000,f374cbb86,4f4301314cb743b392e4d8cb5b13b43eXAD38
2022003,202209,1606,1600,CHTT,Bán lẻ,FP,2,193616,284000,11b90ec46,d7c5b16be6244a709ae2732a578954b8NAU38
2022003,202211,1200,1200,TGPP,Hợp đồng,ZF1,2,240348,280329,1c537b33a,104f4b0e0fd54ab3be6ad2dae143d36bDOO35
2022003,202212,1256,1200,CHTT,Bán lẻ,FP,1,213644,314000,5d54b2568,96d43ccf36634f9abcac7d1ee4cad8e3HOG34
2022003,202209,1800,1800,Online,Online,FP,1,113498,167000,5143d0eee,dee104e51f8a4f41ae833596ea2cf9b8TRG41
2022003,202210,1148,1100,CHTT,Bán lẻ,FP,1,176924,260000,0475c4442,0c513e5040934c39821f88cff9df8bd3KEM36
2022003,202212,1166,1100,CHTT,Bán lẻ,FP,1,53411,79000,5bcfd1b8e,4c14cab3cd4341c2852ff8a1b9f6a2a3XNH41
2022003,202212,2001,2000,CHTT,-,ZSF,1,186938,319200,35f944a0c,1f037a4f70e34317829e785daeb879a3TRG35
2022003,202212,1603,1600,CHTT,Bán lẻ,FP,1,40058,59000,d6533d315,3bf3ee1176aa4628943c6937bb7ef2ffNAU40
2022003,202209,1200,1200,TGPP,Phát sinh,ZF2,2,433964,485018,195800711,b9d0539d1b3749bf82df352ce69175f1DEN36
2022003,202210,1609,1600,CHTT,Bán lẻ,FP,1,53411,79000,db886bb46,3907935f43554243b7c68c3bf9a4a83fDEN42
2022003,202212,1202,1200,CHTT,Bán lẻ,FP,1,190276,280000,d04882f44,3773302e515c468b851c6071d0d5c583HOG33
2022003,202209,1514,1500,CHTT,Bán lẻ,FP,-1,-62758,-92000,e3c296a10,b1535a371c0f4f339c896446b5a99c29XNH37
2022003,202211,1200,1200,TGPP,Phát sinh,ZF2,1,193614,284727,c1cfc02d2,7ccc7a2c14074148a136bd4a76fa40faHOG35
2022003,202213,1200,1200,TGPP,Phát sinh,ZF2,1,220320,246240,168c09d6f,82db934828794d80b8a78ee25f6de96fDEN43
2022003,202209,1136,1100,CHTT,Bán lẻ,FP,-1,-653616,-865000,bc07ddb8b,74e6ad62b72e4a868ddf839dfcd93952HOD36
2022003,202210,1103,1100,CHTT,Bán lẻ,FP,1,497389,731000,8a6174afa,d89dfe7ae73a48628c24a1899561346bXNH41
2022003,202210,1158,1100,CHTT,Bán lẻ,FP,1,120174,177000,81726d09b,879516aeef284c78801ceae587918c10XNH39
2022003,202210,1164,1100,CHTT,Bán lẻ,FP,1,196952,290000,aef4d0c16,22beb9c629ed4c6284ecdcf829622972XLC39
2022003,202210,1100,1100,TGPP,Phát sinh,ZF4,1,123512,138043,964b3df83,4d9c1b8f69114a7ba504b16b4b0ee033DEN35
2022003,202211,1216,1200,CHTT,Bán lẻ,FP,1,80116,118000,5ee775937,0a5793151dcd4b5dbcec3d1310cd2697XDG29
2022003,202210,1167,1100,CHTT,Bán lẻ,FP,1,200291,295000,4305de5ca,f6f431e2773e44d8a45a745c7302b1c4KEM36
2022003,202211,1149,1100,CHTT,Bán lẻ,FP,1,247026,363000,10782ecc9,23d626a72b7445a0a0416b3a90abcc33XAM42
2022003,202209,1100,1100,TGPP,Phát sinh,ZF2,1,220320,236520,2e1b039ee,723d303c0da34b2cbe28f3e3219a2d28REU41
2022003,202210,1169,1100,CHTT,Bán lẻ,FP,1,263716,388000,af0c5a86c,a6402b8c60c54167bb989db505ed9167KEM35
2022003,202213,1600,1600,TGPP,Hợp đồng,ZF1,4,208304,236893,9cb1f0e98,39d43dbcb04842488036d487b43d9282XNH34
2022003,202211,1105,1100,CHTT,Bán lẻ,FP,1,130189,191000,3dd717588,d44e6c8b90ce410d8d97e475a47899daXNH41
2022003,202211,1169,1100,CHTT,Bán lẻ,FP,1,133528,196000,af0c5a86c,d26cc3a5b57543db9b32cc3a774b9669XDG27
2022003,202209,1115,1100,CHTT,Bán lẻ,FP,1,290422,427000,0ad09228f,10047be5b8834f009550cad5043a99c3HOL37
2022003,202211,1130,1100,CHTT,Bán lẻ,FP,1,180262,265000,8e5c342e2,ee7e85d8fcc44c2d8347c426f72857f7HOG35
2022003,202213,1142,1100,CHTT,Bán lẻ,FP,1,286416,421000,84dc216d6,52354116125542bd84775473da5f0721KEM38
2022003,202212,1221,1200,CHTT,Bán lẻ,FP,1,100146,147000,50357918f,f75a5a34a73148f1bc1289726b31de89XNH25
2022003,202210,1144,1100,CHTT,Bán lẻ,FP,1,216982,319000,beead8b7f,7a5dd6c4137c4f3fb40d9c79bac544feXAM41
2022003,202212,1616,1600,CHTT,Bán lẻ,FP,1,50740,75000,defcd249c,ecb03d6efbb8492ba87c32bc4a7afd6dDEN39
2022003,202212,1610,1600,CHTT,Bán lẻ,FP,1,210600,324000,927fcb550,d31dcbbab9604b3cb52ac697e1618b12CAM35
