month,week,site,branch_id,channel_id,distribution_channel,distribution_channel_code,sold_quantity,cost_price,net_price,customer_id,product_id
2022002,202207,1107,1100,CHTT,Bán lẻ,FP,-1,-197200,-284727,e0322cb28,d222224cd0c04e12a49a0b0815f58255XAM37
2022002,202206,1105,1100,CHTT,Bán lẻ,FP,2,116960,168000,3dd717588,a646e97382b9421f9cd8666e1ae762c7NAU38
2022002,202207,1122,1100,CHTT,Bán lẻ,FP,1,61880,89000,c93dd7759,f0c32711eec44aca9d54396c341a75d0TIM37
2022002,202206,1605,1600,CHTT,Bán lẻ,FP,1,495720,680000,96ab10c27,0f45881828654086a1bd327a60a603bbTRG43
2022002,202206,1200,1200,TGPP,Phát sinh,ZF2,3,530400,592800,7bb13440f,6cf10e6283bc4d6cb4dc1c135f6248b1DEN39
2022002,202206,1600,1600,TGPP,Phát sinh,ZF2,1,54400,64240,697997988,a9d0dca558394c32943503a38113e44eXNH41
2022002,202208,1510,1500,CHTT,Bán lẻ,FP,1,102000,147000,c4b296c29,c4477c600d7f4a6081911f90581acde8XNH37
2022002,202206,1526,1500,CHTT,Bán lẻ,FP,1,197200,285000,358041268,173ecd321c22451795347b23c8a14739TRG35
2022002,202208,1154,1100,CHTT,Bán lẻ,FP,1,50320,73000,d32e94fbf,47a3636380b74753b548938ec93799c1XNH34
2022002,202205,1506,1500,CHTT,Bán lẻ,FP,1,550120,809000,0ce7c90d7,d6ba0c527bb04eb48d09100702be713aXAM43
2022002,202208,1109,1100,CHTT,Bán lẻ,FP,1,54400,38000,f374cbb86,737fb95dd1b74823b78410a33b08280dXLC38
2022002,202206,1160,1100,CHTT,Bán lẻ,FP,1,316200,457000,17274d296,6408ee0393064479b686dd1f191d7692HOG39
2022002,202206,1800,1800,Online,Online,ZF2,2,1671440,2322810,02757bde1,4f305922984c4d36af3e50a7b9421bd5HOG39
2022002,202207,1106,1100,CHTT,Bán lẻ,FP,1,699720,1010000,355c33838,a65bdfffc9304926bbd81734f448befaCAM40
2022002,202209,1130,1100,CHTT,Bán lẻ,FP,1,173400,250000,8e5c342e2,a6f89d183a6d44d1b670e125da3e5cb8KEM36
2022002,202206,1157,1100,CHTT,Bán lẻ,FP,1,136000,196000,f3d610794,6524302274b04dc387a5d0558c4c5f89XMN43
2022002,202207,1200,1200,TGPP,Phát sinh,ZF2,1,197200,216864,c716a9b63,1712bbc0667b4fb8bdd860382ef09da7XAM36
2022002,202208,1532,1500,CHTT,Bán lẻ,FP,1,282200,407000,3ee8e1745,93481f0f5cea46d9944b832fba498dceDEN39
2022002,202206,1143,1100,CHTT,Bán lẻ,FP,1,251600,363000,47ac386dc,ceed284a37c74276a4ad7206820d9209DEN38
2022002,202207,1200,1200,TGPP,Phát sinh,ZF2,1,122400,140085,d1cd8015b,66fcccb343654fc18fb16e7084b92606XDG35
2022002,202206,1242,1200,CHTT,Bán lẻ,FP,1,217600,314000,ca4d00dd0,672c2a0852934d169abbfdfc3346a74bNAU41
2022002,202206,1146,1100,CHTT,Bán lẻ,FP,1,122400,177000,0467e2cbc,82f812b0b60249bfbe3a9ef153502474DEN37
2022002,202207,1604,1600,CHTT,Bán lẻ,FP,1,261800,378000,555f0d182,12cc92716567439386337371b5481952XDG32
2022002,202206,1103,1100,CHTT,Bán lẻ,FP,1,23800,34000,8a6174afa,3d6e54fe6a6748f1a05d96d23f89da52TRG25
2022002,202207,1116,1100,CHTT,Bán lẻ,FP,-1,-374000,-540000,2384aef55,81cfb173b448487aba5666762c140ab6DEN28
2022002,202207,1500,1500,TGPP,Phát sinh,ZF2,12,693600,761110,a01f4e699,ba6898ee038a43589b99fb490d37b2d9CAM38
2022002,202208,1143,1100,CHTT,Bán lẻ,FP,2,34000,50000,47ac386dc,4885e08535f54aa9a3ae7a43c28783e4TRG21
2022002,202207,1116,1100,CHTT,Bán lẻ,FP,1,187000,270000,2384aef55,25dc1ff1c1cb41c8aeacde4affe153ffXAM28
2022002,202206,1120,1100,CHTT,Bán lẻ,FP,1,159800,139000,840519b59,75c07f14de454e02b7142831c53c49d0XDG31
2022002,202206,1114,1100,CHTT,Bán lẻ,FP,-1,-234600,-345000,2ac4efa41,8ccceab227b440f594c59f85becf45bbDEN35
2022002,202207,1609,1600,CHTT,Bán lẻ,FP,1,132600,134000,db886bb46,1e6a01a320a340efaf5f943efe4ebb9cXNH40
2022002,202207,1143,1100,CHTT,Bán lẻ,FP,-1,-221000,-319091,47ac386dc,62f99e0d2bba4c5d99767e3a4afcd98bDEN41
2022002,202207,1124,1100,CHTT,Bán lẻ,FP,1,142800,206000,af943870d,09b0acb58dc6460b9b90bd9e705bcfe4XDG36
2022002,202206,1150,1100,CHTT,Bán lẻ,FP,1,216920,313000,3389917a2,9fe357c93b8c43afa9764db6356af8e3DOD39
2022002,202206,1200,1200,TGPP,Phát sinh,ZF2,2,380800,437160,9d2113248,47208f8bad094b3ba621261b8f3a9060XAM37
2022002,202208,1106,1100,CHTT,Bán lẻ,FP,1,108800,157000,355c33838,b1aaf4919d4542b89b7cca3e89d003b3DEN39
2022002,202207,1105,1100,CHTT,Bán lẻ,FP,2,387600,560000,3dd717588,9fa33788664e4afc96f6a8d480ca9746DEN37
2022002,202206,1601,1600,CHTT,Bán lẻ,FP,1,289000,417000,3a2bd9fa3,c359c1b7cafd430a9a1b2ee6376290eaHOG34
2022002,202206,1138,1100,CHTT,Bán lẻ,FP,2,38080,54000,035bf6bb7,c2a5270ac9c248f1901ec0aa0ae22ed9XAM23
2022002,202206,1101,1100,CHTT,Bán lẻ,FP,1,527000,761000,dd5a95cfa,b0e92c5b14954b65ba45fa57b5d6256eDEN40
2022002,202206,1169,1100,CHTT,Bán lẻ,FP,1,60520,87000,af0c5a86c,364fd583050c4964a76a236fbcba2bdaDEN40
2022002,202205,1167,1100,CHTT,Bán lẻ,FP,1,51680,76000,4305de5ca,678e7a524b2848f79d4f870a8c49d474XNH33
2022002,202208,1166,1100,CHTT,Bán lẻ,FP,1,510000,699000,5bcfd1b8e,d307147e38704af793db29683fa1c882NAD42
2022002,202207,1161,1100,CHTT,Bán lẻ,FP,1,289000,417000,cba1f74a7,d642c02f5cb74c399e2216e0b00dfc59HOG34
2022002,202206,1121,1100,CHTT,Bán lẻ,FP,1,187000,270000,4aaf7ee35,b0af3f8a75194c8fbadd1284436b34edTRG33
2022002,202207,1157,1100,CHTT,Bán lẻ,FP,1,130000,196000,f3d610794,7749b5111d1a45dea2413dd7f8dcfa69DEN32
2022002,202206,1258,1200,CHTT,Bán lẻ,FP,1,665720,961000,d61e36c2c,59ba296876644672a34e8e854af6728eTIM36
2022002,202206,1114,1100,CHTT,Bán lẻ,FP,1,98600,142000,2ac4efa41,a6ca8531c2394129b780b9d259362a9aCAM32
2022002,202207,1119,1100,CHTT,Bán lẻ,FP,1,122400,177000,f426464a2,c3d8f2a417e34602a35becf18987254aDEN39
2022002,202206,1507,1500,CHTT,Bán lẻ,FP,1,33320,48000,8e83175f9,69a98e7d95254720987f31519d14c9ccDEN25
2022002,202207,1609,1600,CHTT,Bán lẻ,FP,1,40120,57927,db886bb46,4e783f7791914a3180ed8e39dbf23993DEN25
2022002,202206,1149,1100,CHTT,Bán lẻ,FP,1,278800,410000,10782ecc9,65af5858df9c494cac125835c082aeb3HOG35
2022002,202207,1124,1100,CHTT,Bán lẻ,FP,1,197200,285000,af943870d,ac635c42021e40dbadc63c4510c58f29HOG36
2022002,202206,1200,1200,TGPP,Phát sinh,ZF2,3,612000,657000,168c09d6f,f62aa503c86643ffa385c5e509cb607dKEM39
2022002,202205,1119,1100,CHTT,Bán lẻ,FP,1,645320,949000,f426464a2,81872d2d5e4045d7a2d119ec63bf6a3bDEN40
2022002,202207,1504,1500,CHTT,Bán lẻ,FP,1,272000,393000,41fd17be1,8da6372977e84951b575a80ca344dde3HOG32
2022002,202207,1800,1800,Online,Online,FP,1,495720,616000,5143d0eee,43b2cf458d6b4c1eb6abafae6c54d3bcKED43
2022002,202206,1150,1100,CHTT,Bán lẻ,FP,1,156400,226000,3389917a2,9bf89e381e93471c8f30575900cf6b9cNAU41
2022002,202207,1104,1100,CHTT,Bán lẻ,FP,1,190400,220000,421de55a1,c0643d68bf0849d0ab34d6269c26c883CAM34
2022002,202207,1211,1200,CHTT,Bán lẻ,FP,1,435200,628000,c888fa214,ba68a3e68f014aba84291fe251ece3d3DOO35
2022002,202207,1611,1600,CHTT,Bán lẻ,FP,1,333200,481000,35866337c,97eb35b85b4941bd8f89ff61ac6ce4c7DEN37
2022002,202207,1150,1100,CHTT,Bán lẻ,FP,1,173400,250000,3389917a2,f6def4b9737147a991bf8fdbbd195d7fXNH34
2022002,202207,1133,1100,CHTT,Bán lẻ,FP,-1,-442000,-638182,1a3b356c3,c65a3861ea3e4a12ad3a0c6a65368398XAM40
2022002,202207,1516,1500,CHTT,Bán lẻ,FP,1,112200,162000,47512db55,91150c8ca3314ef581a91d3d5f3946deXAM39
2022002,202206,1100,1100,TGPP,Phát sinh,ZF2,2,448800,501600,b7040d019,306369bc45644158a2955496242c6382XNH32
2022002,202207,1115,1100,CHTT,Bán lẻ,FP,1,146200,211000,0ad09228f,fc882cae041c450e95e1c3d4af8de28cHOG37
2022002,202207,1109,1100,CHTT,Bán lẻ,FP,1,316200,457000,f374cbb86,b6d4450277f748d7bfc589478e2b534dDEN41
2022002,202207,1158,1100,CHTT,Bán lẻ,FP,1,51680,74618,81726d09b,70e7093f0192461b85529b58876a3ff2DOD36
2022002,202206,1100,1100,TGPP,Phát sinh,ZF2,1,299200,334400,80c069484,e14c1ca63171411782e830f1ee051628CAM41
2022002,202206,1100,1100,TGPP,Phát sinh,ZF2,4,476000,532000,10f5a68bc,46935fb451044ec2a68b6e31eb30e8abXNH42
2022002,202208,1615,1600,CHTT,Bán lẻ,FP,1,360400,146000,0196d459c,e8cc9a241f4845aea02aa114a3da3fd1CAM39
2022002,202206,1600,1600,TGPP,Phát sinh,ZF2,1,190400,211040,047ce954c,c1e309ff16814885a1a790cce4eb1e80HOG36
2022002,202207,1100,1100,TGPP,Phát sinh,ZF2,5,935000,1026000,474383d7b,67da99901cde40aabb57a04b05f889f3TRG31
2022002,202207,1117,1100,CHTT,Bán lẻ,FP,1,180200,260000,ddb829703,917964433e954ce8a7e20c86e0c625abDEN31
2022002,202208,1800,1800,Online,Online,FP,1,631720,912000,5143d0eee,f1c94bd3cd0e45a996f7c0365556e24aCAM42
2022002,202205,1124,1100,CHTT,Bán lẻ,FP,1,204000,300000,af943870d,7bd08ba3539642da8d9c7c5c175a6dbbXNH38
2022002,202206,1114,1100,CHTT,Bán lẻ,FP,-1,-231200,-334000,2ac4efa41,e6e98b55341148e5ab9daf211a8b7673XAM41
2022002,202207,1625,1600,CHTT,Bán lẻ,FP,1,316200,457000,1692d1918,2ac9fe1616744ad6b9d7c2b7847ecce5HOG36
2022002,202205,1512,1500,CHTT,Bán lẻ,FP,1,119000,175000,870fde533,a28b70bb4004409db62a18ce7d8b37e7DEN39
2022002,202206,1502,1500,CHTT,Bán lẻ,FP,1,197200,285000,948340f03,cbeef737296140a48ba7b456ce5a005bXNH35
2022002,202206,1100,1100,TGPP,Phát sinh,ZF2,2,244800,284400,06456635f,62affc32750b4b01a514ac3a678a3361DOO28
2022002,202205,1159,1100,CHTT,Bán lẻ,FP,1,237320,349000,b3c876b42,8d7753fabb774426ba6eb7a16d3527e7HOL35
2022002,202206,1128,1100,CHTT,Bán lẻ,FP,1,146200,211000,3378cffd7,c53574a81f524cd1ad7f365722b7da3bVAG39
2022002,202207,1130,1100,CHTT,Bán lẻ,FP,-1,-311350,-470000,8e5c342e2,a155bbd78dc54541841e148306c33d16XDG37
2022002,202206,1600,1600,TGPP,Phát sinh,ZF2,1,292500,343040,1a5945d6c,3e76849cb7464631b4c53a8bd7dc09cfXNH35
2022002,202206,1123,1100,CHTT,Bán lẻ,FP,1,285600,412000,81c0c4b70,cac5269ba579447f9681f5c34078d360NAU41
2022002,202208,1126,1100,CHTT,Bán lẻ,FP,1,197200,285000,4aa7f3162,37be5b08bbed4b5ab292e52289db4e08XAM34
2022002,202207,1119,1100,CHTT,Bán lẻ,FP,1,88400,127636,f426464a2,f3eb1bf971bc4976b0823631235a73abTRG34
2022002,202208,1131,1100,CHTT,Bán lẻ,FP,1,81600,118000,552e3cbc8,267ac4f5ec6e46c386876633aa6d2bfaXDG32
2022002,202206,1100,1100,TGPP,Phát sinh,ZF2,2,408000,438000,096090159,8dea77245fce42d7a7e9f939247ab8b9DEN38
2022002,202207,1109,1100,CHTT,Bán lẻ,FP,1,61880,89000,f374cbb86,e7035c2665bb49c8a58d87a81b1059deXAM36
2022002,202206,1600,1600,TGPP,Phát sinh,ZF2,1,224400,241940,8aa1108f8,c5761b6efef7452ba0538e84201a2816DEN44
2022002,202208,1516,1500,CHTT,Bán lẻ,FP,1,187000,270000,47512db55,c47b2df231b844b798968937aee95c55XAM30
2022002,202208,1530,1500,CHTT,Bán lẻ,FP,1,25160,34000,a124d9ccb,e86c3b6e156a4af4a3d929ac372a0e5eDEN25
